FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,FFT Blue Avg,FFT Blue Median,FFT Blue SD,FFT Blue Max,FFT Blue Min,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var,Wavelet Blue Avg,Wavelet Blue Median,Wavelet Blue SD,Wavelet Blue Max,Wavelet Blue Min
76.00,427.22,26697.81,5567944.00,0.71,0.71,2783972.36,94700000000000000000.00,35.00,-656.62,14138.90,2765097.00,13.20,13.20,1382555.10,6050000000000000000.00,82.00,-792.09,28194.93,5900228.00,2.22,2.22,2950115.11,121000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24856.89,12344.18,26340.30,3.48,3.37,0.42,7.33,0.16,0.16,3.75,1.39,1.73,1.50,0.51,7.25,0.14,0.14,3.70,1.41,3.69,3.66,0.48,7.54,0.16,0.16,3.85,2.05,NaN,NaN,NaN,NaN,NaN
91.00,388.59,23190.77,4758462.00,-8.88,-8.88,2379226.56,49900000000000000000.00,18.00,142.85,11647.96,1500419.00,-6.58,-6.58,750206.21,1160000000000000000.00,104.00,31.46,26694.87,5282501.00,0.18,0.18,2641250.59,86500000000000000000.00,NaN,NaN,NaN,NaN,NaN,21243.13,6698.30,23582.59,2.98,2.99,0.28,6.27,0.44,0.44,3.36,0.51,0.94,0.44,0.52,7.66,0.02,0.04,3.84,1.73,3.30,3.24,0.58,7.61,0.21,0.21,3.91,3.73,NaN,NaN,NaN,NaN,NaN
70.00,201.47,21025.72,4585482.00,6.87,6.87,2292744.44,40700000000000000000.00,61.00,1106.22,14864.33,3289340.00,16.91,16.91,1644678.46,10500000000000000000.00,79.00,1160.14,25497.81,5470357.00,4.63,4.63,2735180.82,85800000000000000000.00,NaN,NaN,NaN,NaN,NaN,20470.90,14684.55,24421.24,2.87,2.46,0.27,6.93,0.57,2.32,3.75,0.22,2.06,2.07,0.17,5.73,0.34,0.39,3.04,0.03,3.42,2.78,0.26,7.55,0.59,2.60,4.07,0.26,NaN,NaN,NaN,NaN,NaN
204.00,-599.93,26730.11,5499069.00,11.07,11.07,2749540.04,87100000000000000000.00,218.00,1282.39,20728.55,3516601.00,-10.01,-10.01,1758295.49,16300000000000000000.00,208.00,1379.70,29182.26,6008679.00,5.07,5.07,3004342.04,127000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24549.42,15699.11,26824.46,3.44,3.17,0.32,7.18,0.24,0.24,3.71,1.21,2.20,1.20,0.47,7.73,0.05,0.09,3.89,3.89,3.76,3.64,0.28,7.49,0.17,0.18,3.83,1.13,NaN,NaN,NaN,NaN,NaN
173.00,-847.58,30856.38,6731914.00,-9.28,-9.28,3365952.36,189000000000000000000.00,162.00,894.79,22729.36,4481456.00,7.93,7.93,2240731.96,42800000000000000000.00,173.00,-274.65,32008.42,6962108.00,-3.10,-3.10,3481052.45,219000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30053.19,20006.50,31080.84,4.21,4.37,0.17,6.70,1.09,1.80,3.89,0.16,2.80,3.29,0.39,6.66,0.05,0.05,3.35,1.61,4.35,4.63,0.20,7.10,1.15,1.15,4.12,0.26,NaN,NaN,NaN,NaN,NaN
166.00,305.81,32521.36,7056787.00,3.26,3.26,3528395.13,227000000000000000000.00,171.00,705.61,28834.93,5503032.00,-3.75,-3.75,2751514.12,105000000000000000000.00,166.00,758.78,34442.69,7528335.00,7.74,7.74,3764171.37,293000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31503.51,24567.11,33608.64,4.41,4.94,0.42,7.13,0.74,0.74,3.93,0.64,3.44,3.76,0.72,7.29,0.05,0.07,3.67,4.80,4.71,4.98,0.37,7.69,0.74,0.74,4.22,0.45,NaN,NaN,NaN,NaN,NaN
117.00,206.86,24102.10,5124893.00,-0.04,-0.04,2562446.48,63300000000000000000.00,115.00,-46.48,19300.67,3708696.00,-1.43,-1.43,1854347.29,19100000000000000000.00,122.00,-266.96,27648.67,5975721.00,-0.38,-0.38,2987860.31,118000000000000000000.00,NaN,NaN,NaN,NaN,NaN,22878.99,16556.68,26677.33,3.20,3.14,0.31,7.35,1.06,1.06,4.20,0.31,2.32,2.10,0.33,6.46,0.03,0.03,3.25,0.57,3.74,3.84,0.32,7.33,1.43,1.43,4.38,0.37,NaN,NaN,NaN,NaN,NaN
63.00,-211.96,23649.06,5118388.00,-1.51,-1.51,2559193.25,62700000000000000000.00,38.00,1022.42,17885.31,3736756.00,-2.19,-2.19,1868376.91,18600000000000000000.00,61.00,868.74,26851.14,5705383.00,6.16,6.16,2852694.58,97200000000000000000.00,NaN,NaN,NaN,NaN,NaN,22849.95,16681.95,25470.46,3.20,3.37,0.24,6.75,0.41,0.41,3.58,0.21,2.34,2.31,0.25,7.55,0.13,1.10,3.84,0.28,3.57,3.98,0.21,6.82,0.36,0.36,3.59,0.22,NaN,NaN,NaN,NaN,NaN
132.00,-296.15,26548.48,5845743.00,1.02,1.02,2922872.01,106000000000000000000.00,97.00,267.78,20458.22,4256070.00,-1.51,-1.51,2128034.25,30400000000000000000.00,135.00,398.18,29019.11,6308704.00,0.70,0.70,3154352.35,146000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26097.07,19000.31,28163.86,3.66,3.58,0.17,6.77,1.17,1.17,3.97,0.08,2.66,2.47,0.39,7.87,0.11,0.11,3.99,1.01,3.94,3.99,0.28,6.70,1.17,1.17,3.93,0.39,NaN,NaN,NaN,NaN,NaN
119.00,405.28,27423.62,6058187.00,-0.77,-0.77,3029093.12,122000000000000000000.00,94.00,189.12,13781.27,2674680.00,-2.41,-2.41,1337338.79,5640000000000000000.00,121.00,20.55,31095.20,6820215.00,2.67,2.67,3410108.83,197000000000000000000.00,NaN,NaN,NaN,NaN,NaN,27045.48,11940.54,30447.39,3.79,3.82,0.30,6.67,1.00,1.00,3.84,0.22,1.67,1.61,0.18,4.61,0.10,0.10,2.36,0.08,4.26,4.24,0.36,7.48,1.03,1.03,4.26,0.57,NaN,NaN,NaN,NaN,NaN
198.00,607.30,26283.85,5428489.00,-2.14,-2.14,2714243.43,84200000000000000000.00,200.00,128.82,22079.09,3634895.00,-0.33,-0.33,1817447.34,22800000000000000000.00,198.00,-598.84,28420.59,5989259.00,7.68,7.68,2994633.34,122000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24234.33,16227.21,26737.76,3.39,2.99,0.29,7.69,0.10,1.52,3.89,0.70,2.27,1.27,0.31,7.81,0.05,0.07,3.93,1.33,3.74,3.69,0.31,7.66,0.06,0.06,3.86,0.70,NaN,NaN,NaN,NaN,NaN
120.00,-320.37,27693.22,6047275.00,-1.53,-1.53,3023636.74,122000000000000000000.00,58.00,622.95,12320.54,2239975.00,3.30,3.30,1119989.15,2810000000000000000.00,121.00,-293.77,28893.04,6337368.00,0.18,0.18,3168684.09,146000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26996.76,9999.89,28291.82,3.78,3.95,0.28,7.00,0.57,0.57,3.78,0.23,1.40,0.94,0.22,5.53,0.07,0.07,2.80,0.14,3.96,4.06,0.27,7.03,0.62,1.12,3.82,0.21,NaN,NaN,NaN,NaN,NaN
178.00,-981.64,28057.89,6026341.00,3.66,3.66,3013172.33,120000000000000000000.00,65.00,693.38,14903.01,2603330.00,-0.14,-0.14,1301664.93,5740000000000000000.00,196.00,-326.07,31870.84,6890383.00,-7.39,-7.39,3445187.81,203000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26903.31,11622.01,30760.64,3.77,3.58,0.24,7.85,0.76,0.76,4.31,0.31,1.63,1.34,0.46,7.86,0.05,0.07,3.95,1.39,4.31,4.30,0.22,7.85,0.83,0.83,4.34,0.29,NaN,NaN,NaN,NaN,NaN
135.00,81.76,31999.43,7058728.00,3.25,3.25,3529365.63,224000000000000000000.00,2.00,490.38,28008.99,5439945.00,-4.69,-4.69,2719970.16,85100000000000000000.00,165.00,413.46,34641.44,7657171.00,6.90,6.90,3828588.95,311000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31512.18,24285.47,34183.80,4.41,4.66,0.36,6.94,0.68,4.71,3.81,0.37,3.40,3.58,0.46,6.77,0.06,5.27,3.41,2.64,4.79,4.95,0.38,7.87,0.98,4.96,4.42,0.43,NaN,NaN,NaN,NaN,NaN
58.00,-327.97,17385.64,3690715.00,9.21,9.21,1845362.10,17200000000000000000.00,5.00,473.06,11750.48,1578782.00,3.75,3.75,789392.87,960000000000000000.00,76.00,-245.28,21637.32,4586892.00,5.36,5.36,2293448.68,41800000000000000000.00,NaN,NaN,NaN,NaN,NaN,16476.41,7048.13,20477.20,2.31,2.11,0.26,5.13,0.34,0.34,2.74,0.19,0.99,0.57,0.60,7.27,0.00,0.00,3.64,2.55,2.87,2.70,0.33,6.05,0.41,0.41,3.23,0.44,NaN,NaN,NaN,NaN,NaN
189.00,77.12,31785.47,6828871.00,-11.36,-11.36,3414429.82,206000000000000000000.00,104.00,-328.23,19164.02,3432281.00,0.16,0.16,1716140.58,17000000000000000000.00,209.00,383.05,35128.30,7572888.00,2.77,2.77,3786445.39,314000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30486.03,15322.68,33807.54,4.27,4.11,0.24,7.07,0.92,0.92,3.99,0.37,2.15,1.62,0.37,6.91,0.02,0.02,3.46,1.31,4.73,4.66,0.20,7.43,0.97,0.97,4.20,0.31,NaN,NaN,NaN,NaN,NaN
123.00,63.00,30817.88,6745320.00,5.27,5.27,3372662.64,197000000000000000000.00,70.00,548.78,17447.13,3633213.00,2.82,2.82,1816607.91,18200000000000000000.00,133.00,-71.71,33651.30,7391331.00,7.00,7.00,3695669.00,280000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30113.04,16219.70,32997.01,4.22,4.14,0.22,7.54,1.65,1.65,4.60,0.26,2.27,2.31,0.16,6.63,0.61,0.61,3.62,0.07,4.62,4.59,0.27,7.63,1.68,1.68,4.66,0.40,NaN,NaN,NaN,NaN,NaN
47.00,137.27,26935.41,5726577.00,4.37,4.37,2863290.68,99800000000000000000.00,4.00,-565.41,23151.12,3735710.00,-8.68,-8.68,1867850.66,24800000000000000000.00,56.00,339.52,28670.67,6203681.00,-3.15,-3.15,3101838.92,135000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25565.08,16677.28,27695.00,3.58,3.05,0.25,7.43,0.85,0.85,4.14,0.32,2.34,1.35,0.39,7.44,0.02,0.08,3.73,2.68,3.88,3.62,0.25,7.43,0.90,0.90,4.16,0.30,NaN,NaN,NaN,NaN,NaN
145.00,27.73,26206.10,5729965.00,3.53,3.53,2864984.27,98000000000000000000.00,117.00,-428.83,19205.88,4063480.00,2.36,2.36,2031741.18,25100000000000000000.00,153.00,-305.56,28058.30,6145643.00,-0.41,-0.41,3072821.29,129000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25580.20,18140.54,27435.91,3.58,3.45,0.14,5.72,1.13,1.13,3.42,0.05,2.54,2.14,0.17,5.66,0.58,0.58,3.12,0.09,3.84,3.79,0.15,5.93,1.13,1.13,3.53,0.07,NaN,NaN,NaN,NaN,NaN
157.00,-465.96,30781.88,6736476.00,0.39,0.39,3368238.20,190000000000000000000.00,132.00,-371.68,23850.18,4815411.00,-0.09,-0.09,2407705.46,58500000000000000000.00,175.00,159.71,34311.41,7572069.00,-0.15,-0.15,3786034.43,297000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30073.55,21497.37,33803.88,4.21,4.07,0.21,7.33,1.43,1.43,4.38,0.20,3.01,2.60,0.49,7.90,0.09,0.09,3.99,2.21,4.73,4.78,0.24,7.74,1.70,1.70,4.72,0.30,NaN,NaN,NaN,NaN,NaN
114.00,-165.62,25691.24,5652276.00,0.45,0.45,2826138.22,93500000000000000000.00,109.00,-287.59,22193.52,4513181.00,0.60,0.60,2256590.80,42900000000000000000.00,112.00,150.65,27967.31,6158819.00,1.64,1.64,3079410.32,130000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25233.38,20148.13,27494.73,3.53,3.57,0.27,6.34,1.02,1.02,3.68,0.16,2.82,3.25,0.66,7.75,0.09,0.13,3.92,2.61,3.85,3.56,0.35,6.78,1.56,1.56,4.17,0.33,NaN,NaN,NaN,NaN,NaN
119.00,38.44,26815.78,5741302.00,2.66,2.66,2870652.33,99000000000000000000.00,91.00,-945.60,21913.40,4409909.00,15.94,15.94,2204962.47,40200000000000000000.00,120.00,-158.49,31663.48,6560958.00,-7.73,-7.73,3280475.14,175000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25630.81,19687.09,29289.99,3.59,3.69,0.31,7.18,0.86,0.86,4.02,0.52,2.76,2.39,0.51,7.67,0.09,1.10,3.88,2.03,4.10,4.23,0.49,7.52,0.81,0.81,4.16,2.08,NaN,NaN,NaN,NaN,NaN
108.00,122.23,21921.00,4712551.00,8.67,8.67,2356279.84,45700000000000000000.00,174.00,712.28,23474.50,4162590.00,6.60,6.60,2081298.30,30100000000000000000.00,115.00,86.77,24076.70,5172328.00,-0.61,-0.61,2586163.69,67100000000000000000.00,NaN,NaN,NaN,NaN,NaN,21038.17,18582.99,23090.75,2.95,3.23,0.20,6.38,0.58,0.69,3.48,0.16,2.60,2.20,0.34,5.46,0.02,0.02,2.74,1.69,3.23,3.53,0.24,6.82,0.66,0.89,3.74,0.28,NaN,NaN,NaN,NaN,NaN
175.00,27.46,33093.19,7155118.00,-1.58,-1.58,3577558.21,244000000000000000000.00,85.00,-120.75,17542.76,3124209.00,-9.21,-9.21,1562099.90,11700000000000000000.00,195.00,-726.19,36930.14,8032811.00,8.50,8.50,4016409.75,389000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31942.49,13947.36,35860.76,4.47,4.40,0.43,6.54,0.80,0.80,3.67,0.79,1.95,0.73,0.42,6.28,0.04,0.04,3.16,1.05,5.02,5.21,0.42,6.97,1.03,1.03,4.00,0.72,NaN,NaN,NaN,NaN,NaN
39.00,-1058.15,21924.53,4264008.00,7.86,7.86,2132007.93,35800000000000000000.00,11.00,-477.37,11397.71,1509499.00,-19.48,-19.48,754739.76,960000000000000000.00,40.00,674.29,24544.98,4695489.00,-0.24,-0.24,2347744.38,55000000000000000000.00,NaN,NaN,NaN,NaN,NaN,19035.75,6738.83,20962.00,2.67,2.55,0.32,6.51,0.09,0.09,3.30,0.90,0.94,0.42,0.36,7.53,0.01,0.01,3.77,0.94,2.94,2.87,0.48,7.14,0.01,0.01,3.58,3.28,NaN,NaN,NaN,NaN,NaN
113.00,-176.10,25405.83,5616176.00,0.52,0.52,2808088.26,89500000000000000000.00,94.00,267.45,17667.26,3584748.00,1.11,1.11,1792374.56,15900000000000000000.00,120.00,-738.20,29600.65,6557525.00,-2.07,-2.07,3278761.47,168000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25072.21,16003.34,29274.67,3.51,3.58,0.22,6.35,1.04,1.04,3.70,0.10,2.24,2.54,0.37,6.27,0.11,0.11,3.19,0.49,4.10,4.20,0.25,7.10,0.96,0.96,4.03,0.17,NaN,NaN,NaN,NaN,NaN
101.00,-102.81,26997.61,5857562.00,2.71,2.71,2928782.36,108000000000000000000.00,55.00,192.74,15228.15,2824921.00,0.83,0.83,1412460.92,6830000000000000000.00,118.00,-316.96,29536.09,6384955.00,0.40,0.40,3192477.70,155000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26149.83,12611.25,28504.26,3.66,3.37,0.25,6.46,1.11,1.89,3.79,0.22,1.77,1.42,0.39,7.88,0.08,0.08,3.98,0.99,3.99,3.70,0.28,6.80,1.24,1.24,4.02,0.35,NaN,NaN,NaN,NaN,NaN
49.00,313.33,23643.56,4971333.00,0.03,0.03,2485666.52,55000000000000000000.00,31.00,195.36,12369.39,2251373.00,0.33,0.33,1125686.67,2740000000000000000.00,53.00,-28.29,29308.10,6144020.00,0.92,0.92,3072010.46,130000000000000000000.00,NaN,NaN,NaN,NaN,NaN,22193.45,10050.77,27428.66,3.11,2.89,0.31,6.74,0.39,0.39,3.57,0.27,1.41,1.06,0.63,7.68,0.13,0.13,3.91,1.80,3.84,4.09,0.31,7.53,0.39,0.39,3.96,0.45,NaN,NaN,NaN,NaN,NaN
118.00,31.03,31846.44,7004323.00,-3.84,-3.84,3502159.58,216000000000000000000.00,56.00,503.83,19627.28,3728535.00,-0.48,-0.48,1864267.26,20000000000000000000.00,125.00,503.29,32955.87,7282618.00,3.71,3.71,3641310.86,251000000000000000000.00,NaN,NaN,NaN,NaN,NaN,31269.30,16645.25,32511.69,4.38,4.33,0.27,7.33,1.14,1.14,4.23,0.25,2.33,2.22,0.40,6.90,0.09,0.09,3.50,1.04,4.55,4.59,0.25,7.29,1.09,1.09,4.19,0.21,NaN,NaN,NaN,NaN,NaN
85.00,543.10,25650.57,5380909.00,-7.13,-7.13,2690450.93,76700000000000000000.00,67.00,-971.56,16065.67,3171616.00,-10.88,-10.88,1585802.56,9380000000000000000.00,83.00,-168.03,26977.58,5632925.00,-0.52,-0.52,2816462.24,92700000000000000000.00,NaN,NaN,NaN,NaN,NaN,24021.92,14159.00,25146.99,3.36,3.02,0.36,7.29,0.70,0.70,4.00,0.91,1.98,1.66,0.36,7.07,0.47,0.47,3.77,0.67,3.52,3.33,0.38,7.51,0.71,1.42,4.11,1.13,NaN,NaN,NaN,NaN,NaN
132.00,-493.27,22372.79,4601513.00,1.39,1.39,2300757.19,41900000000000000000.00,151.00,-591.78,17230.49,3161986.00,2.71,2.71,1580994.36,10800000000000000000.00,137.00,530.39,24022.01,4959925.00,1.38,1.38,2479963.19,56000000000000000000.00,NaN,NaN,NaN,NaN,NaN,20542.47,14116.01,22142.52,2.88,2.86,0.31,6.90,0.56,0.56,3.73,0.61,1.98,1.56,0.39,7.17,0.04,0.04,3.60,1.22,3.10,3.09,0.31,7.11,0.54,0.54,3.82,0.67,NaN,NaN,NaN,NaN,NaN
216.00,415.35,26241.07,5620796.00,15.52,15.52,2810405.76,94500000000000000000.00,202.00,763.14,11155.29,1557656.00,9.89,9.89,778832.94,983000000000000000.00,217.00,604.64,28990.71,6271352.00,-4.44,-4.44,3135673.78,143000000000000000000.00,NaN,NaN,NaN,NaN,NaN,25092.84,6953.82,27997.11,3.51,3.76,0.23,7.93,0.43,0.43,4.18,0.32,0.97,0.40,0.44,7.84,0.13,0.13,3.99,1.36,3.92,4.26,0.26,7.95,0.55,0.55,4.25,0.38,NaN,NaN,NaN,NaN,NaN
130.00,387.11,22831.82,3952632.00,-2.58,-2.58,1976314.71,28900000000000000000.00,82.00,-280.51,11994.96,1804733.00,8.37,8.37,902370.68,1510000000000000000.00,142.00,665.61,26189.44,4511842.00,4.44,4.44,2255923.22,49500000000000000000.00,NaN,NaN,NaN,NaN,NaN,17645.68,8056.84,20142.15,2.47,3.58,0.40,6.77,0.12,0.13,3.44,1.56,1.13,0.47,0.29,6.40,0.00,0.00,3.20,0.59,2.82,3.95,0.51,7.18,0.13,0.16,3.66,3.22,NaN,NaN,NaN,NaN,NaN
88.00,1010.28,22745.12,4885354.00,23.18,23.18,2442688.59,54200000000000000000.00,60.00,599.00,14194.11,2887395.00,25.31,25.31,1443710.16,7170000000000000000.00,92.00,764.23,25215.85,5323248.00,-7.09,-7.09,2661620.46,79700000000000000000.00,NaN,NaN,NaN,NaN,NaN,21809.62,12890.16,23764.50,3.05,2.74,0.36,6.50,0.56,0.56,3.53,0.40,1.81,1.66,0.38,6.43,0.08,0.08,3.26,0.45,3.33,2.89,0.49,7.35,0.52,0.52,3.93,1.19,NaN,NaN,NaN,NaN,NaN
11.00,55.08,14206.53,2592852.00,2.39,2.39,1296427.20,4840000000000000000.00,2.00,-581.76,13821.15,1550395.00,2.63,2.63,775198.82,1810000000000000000.00,7.00,-251.53,16738.04,2781791.00,2.70,2.70,1390896.85,7470000000000000000.00,NaN,NaN,NaN,NaN,NaN,11575.23,6921.41,12418.71,1.62,0.87,0.34,5.74,0.26,0.26,3.00,0.41,0.97,0.06,0.77,7.68,0.00,0.01,3.84,4.47,1.74,0.65,0.48,6.65,0.16,0.16,3.40,1.42,NaN,NaN,NaN,NaN,NaN
255.00,-75.37,35341.84,7578269.00,-5.34,-5.34,3789131.83,332000000000000000000.00,255.00,321.34,28409.05,5577854.00,1.53,1.53,2788927.76,124000000000000000000.00,255.00,-413.28,37742.41,8188519.00,3.15,3.15,4094261.08,439000000000000000000.00,NaN,NaN,NaN,NaN,NaN,33831.56,24901.13,36555.89,4.74,4.29,0.31,8.00,1.76,8.00,4.88,1.01,3.49,2.50,0.54,8.00,1.16,8.00,4.58,4.81,5.12,4.83,0.23,8.00,1.97,8.00,4.99,0.50,NaN,NaN,NaN,NaN,NaN
158.00,127.72,28986.28,6368611.00,1.73,1.73,3184306.37,152000000000000000000.00,7.00,-186.11,13553.11,2518677.00,-1.13,-1.13,1259337.94,4970000000000000000.00,186.00,-170.15,32556.58,7164474.00,-2.42,-2.42,3582235.79,245000000000000000000.00,NaN,NaN,NaN,NaN,NaN,28431.30,11244.09,31984.26,3.98,4.07,0.26,7.73,1.11,1.11,4.42,0.23,1.57,1.46,0.30,7.84,0.02,0.04,3.93,0.47,4.48,4.71,0.25,7.77,1.16,1.16,4.46,0.23,NaN,NaN,NaN,NaN,NaN
112.00,83.46,31937.49,6736260.00,-0.33,-0.33,3368129.83,191000000000000000000.00,32.00,241.88,21711.58,4080926.00,-0.68,-0.68,2040462.66,31000000000000000000.00,130.00,32.67,33693.03,7158783.00,1.08,1.08,3579392.04,242000000000000000000.00,NaN,NaN,NaN,NaN,NaN,30072.59,18218.42,31958.85,4.21,3.84,0.26,7.58,1.07,1.07,4.33,0.41,2.55,1.93,0.30,7.75,0.03,0.03,3.89,0.74,4.48,4.18,0.18,7.77,1.07,2.08,4.42,0.25,NaN,NaN,NaN,NaN,NaN
131.00,423.35,27540.61,6014445.00,1.12,1.12,3007223.06,119000000000000000000.00,94.00,495.36,18147.74,3627425.00,-1.27,-1.27,1813711.87,18300000000000000000.00,144.00,-286.92,30169.78,6597516.00,-3.95,-3.95,3298756.03,173000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26850.20,16193.86,29453.20,3.76,3.61,0.25,7.03,1.51,1.51,4.27,0.21,2.27,2.13,0.41,6.80,0.04,0.04,3.42,0.75,4.13,4.04,0.31,7.94,1.60,1.60,4.77,0.40,NaN,NaN,NaN,NaN,NaN
154.00,253.58,30672.77,6582376.00,-0.37,-0.37,3291187.82,171000000000000000000.00,168.00,-416.63,27889.68,5481259.00,4.30,4.30,2740631.65,87000000000000000000.00,155.00,798.56,31582.76,6828637.00,3.31,3.31,3414320.16,199000000000000000000.00,NaN,NaN,NaN,NaN,NaN,29385.61,24469.91,30484.99,4.12,4.93,0.44,6.46,1.10,1.10,3.78,0.80,3.43,4.02,0.49,5.98,0.12,0.12,3.05,1.61,4.27,5.02,0.46,6.68,1.02,1.02,3.85,0.88,NaN,NaN,NaN,NaN,NaN
67.00,158.97,25171.81,5382460.00,-7.33,-7.33,2691226.34,76400000000000000000.00,46.00,1508.24,16654.02,2924097.00,-13.13,-13.13,1462041.93,8220000000000000000.00,65.00,1979.37,29126.48,6252289.00,1.00,1.00,3126145.00,139000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24028.84,13054.00,27912.00,3.37,2.95,0.28,7.22,0.41,0.41,3.81,0.45,1.83,1.10,0.74,7.13,0.04,0.04,3.59,4.38,3.91,3.61,0.25,7.43,0.40,0.40,3.91,0.36,NaN,NaN,NaN,NaN,NaN
107.00,649.01,23590.08,5182652.00,0.33,0.33,2591326.17,66200000000000000000.00,68.00,-1009.97,15504.37,3127360.00,8.51,8.51,1563684.25,10000000000000000000.00,125.00,-551.87,28667.85,6254158.00,2.58,2.58,3127080.29,142000000000000000000.00,NaN,NaN,NaN,NaN,NaN,23136.84,13961.43,27920.35,3.24,3.25,0.19,6.65,0.81,0.81,3.73,0.10,1.96,1.85,0.13,6.27,0.09,0.09,3.18,0.07,3.91,3.97,0.30,6.69,0.87,0.87,3.78,0.41,NaN,NaN,NaN,NaN,NaN
58.00,-606.99,23878.21,5068551.00,5.66,5.66,2534278.33,60200000000000000000.00,35.00,1110.17,15858.35,2815251.00,0.52,0.52,1407625.76,7390000000000000000.00,58.00,914.19,27757.75,5860422.00,3.43,3.43,2930212.72,109000000000000000000.00,NaN,NaN,NaN,NaN,NaN,22627.46,12568.08,26162.60,3.17,2.90,0.31,7.14,0.50,1.52,3.82,0.46,1.76,1.30,0.70,7.16,0.10,0.10,3.63,4.38,3.66,3.33,0.27,7.25,0.50,0.50,3.88,0.37,NaN,NaN,NaN,NaN,NaN
101.00,-1027.44,23433.71,5153984.00,1.17,1.17,2576992.59,63400000000000000000.00,53.00,-808.44,16154.56,3364125.00,7.15,7.15,1682066.08,12600000000000000000.00,117.00,28.09,27159.11,5927462.00,-1.14,-1.14,2963730.43,112000000000000000000.00,NaN,NaN,NaN,NaN,NaN,23008.86,15018.42,26461.88,3.22,3.17,0.18,6.66,0.69,0.69,3.68,0.06,2.10,2.07,0.27,6.58,0.10,0.10,3.34,0.27,3.71,3.61,0.25,6.62,0.65,0.65,3.64,0.20,NaN,NaN,NaN,NaN,NaN
139.00,-784.51,26969.20,6029998.00,-10.74,-10.74,3014993.63,118000000000000000000.00,121.00,-425.48,21308.64,4572347.00,-3.47,-3.47,2286171.76,41200000000000000000.00,137.00,-884.16,28780.82,6391483.00,4.81,4.81,3195743.91,151000000000000000000.00,NaN,NaN,NaN,NaN,NaN,26919.63,20412.26,28533.41,3.77,3.71,0.11,5.47,1.80,1.80,3.64,0.01,2.86,3.19,0.30,5.24,0.12,0.12,2.68,0.22,4.00,3.86,0.16,6.36,1.91,1.91,4.13,0.03,NaN,NaN,NaN,NaN,NaN
137.00,364.85,28363.53,6086392.00,4.36,4.36,3043198.18,129000000000000000000.00,133.00,7.72,18192.72,3081930.00,-1.14,-1.14,1540964.43,14100000000000000000.00,137.00,-389.40,31128.98,6738355.00,2.20,2.20,3369178.60,192000000000000000000.00,NaN,NaN,NaN,NaN,NaN,27171.39,13758.62,30081.94,3.81,3.91,0.25,7.31,0.54,0.54,3.92,0.37,1.93,1.15,0.19,6.90,0.02,0.02,3.46,0.39,4.21,4.29,0.23,7.44,0.84,0.84,4.14,0.28,NaN,NaN,NaN,NaN,NaN
112.00,-281.98,24906.71,5454275.00,1.38,1.38,2727138.19,79800000000000000000.00,105.00,-228.50,20329.35,4133725.00,3.04,3.04,2066864.02,27600000000000000000.00,120.00,-221.94,27290.19,6025362.00,2.08,2.08,3012682.04,118000000000000000000.00,NaN,NaN,NaN,NaN,NaN,24349.44,18454.13,26898.94,3.41,3.51,0.19,6.44,0.35,1.34,3.40,0.08,2.58,3.11,0.41,5.99,0.06,0.06,3.03,0.74,3.77,3.79,0.17,6.39,0.37,0.37,3.38,0.07,NaN,NaN,NaN,NaN,NaN
