FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
28.0,-2436.83,141298.56,140561563.0,-0.6,-0.6,70280781.2,23.0,-1152.97,113872.88,109263834.0,-0.91,-0.91,54631916.55,30.0,-1407.44,144390.59,144643010.0,0.53,0.53,72321505.27,116329.66,90427.45,119707.49,3.01,2.85,0.59,8.0,0.28,0.78,4.14,2.34,2.28,0.65,7.99,0.18,0.52,4.09,3.1,3.0,0.59,8.0,0.31,8.0,4.16,98.92,99.07,74.84,0.03,0.0,0.06,1.0,0.0,0.92,3.05,0.0,4481.0,0.0,199.75,228.92,0.0,1.0,0.79,0.0,4684.0,0.0,160000.0,0.18,69017.0,90983.0,68998.0,91002.0,61910.0,98090.0,1.0
108.0,-1643.77,197342.46,222865166.0,2.05,2.05,111432584.0,2.0,1075.34,136461.53,122598673.0,2.49,2.49,61299337.75,127.0,-395.85,209034.99,237272416.0,-3.92,-3.92,118636206.0,190774.12,104945.31,203106.83,5.12,5.59,0.3,7.65,0.03,5.44,3.84,2.81,3.85,0.25,7.75,0.0,0.0,3.88,5.45,5.78,0.37,7.86,0.02,4.86,3.94,170.67,173.86,89.83,0.03,0.0,0.05,1.0,0.0,0.69,8.23,0.0,4850.0,0.0,199.75,228.92,0.0,1.0,0.66,0.0,5058.0,0.0,160000.0,0.2,97152.0,62848.0,99347.0,60653.0,78913.0,81087.0,1.0
71.0,-439.79,24742.14,4794448.0,-7.08,-7.08,2397220.46,76.0,531.21,19675.09,3421289.0,-1.2,-1.2,1710643.9,72.0,418.92,25832.07,4837024.0,-2.8,-2.8,2418510.6,21403.79,15273.61,21593.86,3.0,2.81,0.35,7.73,0.12,0.26,3.92,2.14,1.58,0.44,7.76,0.03,0.03,3.9,3.02,2.54,0.44,7.89,0.07,0.07,3.98,104.32,96.4,68.19,0.04,0.0,0.04,1.0,0.0,2.61,34.78,0.0,6070.0,0.0,199.75,228.92,0.0,1.0,0.54,0.0,6157.0,0.0,160000.0,0.23,74144.0,85856.0,66701.0,93299.0,59439.0,100561.0,0.0
164.0,-1364.65,116991.62,82760908.0,-1.46,-1.46,41380453.27,40.0,1021.59,86429.76,49089388.0,0.35,0.35,24544694.17,160.0,275.09,115044.33,81094237.0,-3.34,-3.34,40547116.83,112510.88,66735.49,110245.09,4.79,4.7,0.43,7.42,0.54,0.54,3.98,2.84,3.61,0.45,7.08,0.0,0.01,3.54,4.69,4.57,0.45,7.41,0.5,0.5,3.95,182.67,149.88,90.72,0.02,0.0,0.07,1.0,0.0,1.26,6.45,0.0,3046.0,0.0,199.75,202.12,0.0,1.08,0.73,0.0,3172.0,0.0,160000.0,0.14,91137.0,68863.0,85044.0,74956.0,74020.0,85980.0,1.0
183.0,-884.2,35223.87,7294192.0,-3.21,-3.21,3647094.4,130.0,-1149.21,26115.1,5549150.0,-18.3,-18.3,2774565.85,210.0,-640.27,38480.45,7927952.0,-1.04,-1.04,3963975.48,32563.36,24772.99,35392.64,4.56,5.76,0.5,7.43,0.4,0.4,3.92,3.47,3.78,0.3,6.75,0.37,0.37,3.56,4.96,6.32,0.58,7.62,0.43,0.43,4.03,133.84,158.0,110.6,0.08,0.0,0.04,1.0,0.0,0.86,7.46,0.0,12745.0,0.0,199.75,228.92,0.0,1.0,0.65,0.0,13348.0,0.0,160000.0,0.4,96250.0,63750.0,99234.0,60766.0,89890.0,70110.0,2.0
144.0,-458.47,28314.5,5873423.0,0.91,0.91,2936711.95,89.0,439.77,21673.57,4231734.0,-0.54,-0.54,2115866.73,148.0,-463.22,28795.11,5947800.0,4.49,4.49,2973902.25,26220.64,18891.67,26552.68,3.67,4.04,0.33,7.3,0.68,0.68,3.99,2.65,2.5,0.34,7.51,0.02,0.02,3.77,3.72,3.85,0.35,7.71,0.7,0.79,4.2,126.62,118.54,84.34,0.09,0.0,0.04,1.0,0.0,0.38,3.41,0.0,14851.0,0.0,199.75,228.92,0.0,1.0,0.3,0.0,15053.0,0.0,160000.0,0.45,77437.0,82563.0,86089.0,73911.0,78858.0,81142.0,0.0
83.0,-140.04,31630.74,6609218.0,-6.13,-6.13,3304605.94,99.0,-868.0,32925.36,6807844.0,-11.02,-11.02,3403916.49,84.0,-974.17,31923.46,6677737.0,4.95,4.95,3338870.98,29505.44,30392.16,29811.33,4.13,4.84,0.39,7.7,0.39,0.39,4.04,4.26,4.63,0.33,7.51,0.28,0.28,3.89,4.18,4.86,0.38,7.71,0.42,0.42,4.06,127.52,133.09,135.68,0.05,0.0,0.08,1.0,0.0,0.28,3.95,0.0,8641.0,0.0,199.75,198.42,0.0,1.0,0.79,0.0,10005.0,0.0,160000.0,0.3,103344.0,56656.0,102448.0,57552.0,100532.0,59468.0,2.0
195.0,-1057.07,27353.19,5649450.0,3.9,3.9,2824726.95,183.0,1080.85,26235.75,5385692.0,4.03,4.03,2692848.02,195.0,-949.15,27223.54,5619296.0,2.16,2.16,2809649.08,25220.76,24043.27,25086.14,3.53,3.95,0.36,7.19,0.1,0.1,3.64,3.37,3.7,0.34,6.97,0.14,0.14,3.56,3.51,3.93,0.36,7.19,0.11,0.5,3.65,115.88,111.99,107.34,0.13,0.0,0.04,1.0,0.0,0.2,4.17,0.0,20248.0,0.0,199.75,228.92,0.0,1.0,0.61,0.0,23235.0,0.0,160000.0,0.55,79737.0,80263.0,78776.0,81224.0,78106.0,81894.0,2.0
27.0,193.06,20364.73,3914563.0,-2.6,-2.6,1957280.2,20.0,443.13,18740.64,3403519.0,-0.35,-0.35,1701759.33,26.0,43.24,20686.65,3917779.0,-0.76,-0.76,1958889.12,17475.73,15194.28,17490.08,2.45,2.4,0.18,5.52,0.28,0.28,2.9,2.13,1.84,0.2,5.66,0.07,0.07,2.86,2.45,2.22,0.19,5.64,0.26,0.26,2.95,81.77,78.08,67.84,0.05,0.0,0.04,1.0,0.0,1.96,25.81,0.0,8126.0,0.0,199.75,228.92,0.0,1.0,0.39,0.0,9170.0,0.0,160000.0,0.29,75097.0,84903.0,74344.0,85656.0,73636.0,86364.0,0.0
50.0,-1076.3,43198.68,13453448.0,-1.12,-1.12,6726723.44,50.0,172.77,41993.05,13022119.0,-2.35,-2.35,6511058.33,54.0,1048.43,43990.22,13838202.0,-3.26,-3.26,6919099.37,38561.39,37325.07,39664.2,3.45,2.54,0.59,7.95,0.64,2.32,4.29,3.35,2.77,0.73,7.99,0.76,2.51,4.38,3.55,2.68,0.56,7.99,0.59,2.48,4.29,106.0,113.69,106.99,0.04,0.0,0.06,1.0,0.0,1.58,9.83,0.0,5984.0,0.0,197.25,219.16,0.0,1.0,0.95,0.0,6185.0,0.0,160000.0,0.23,49375.0,110625.0,47855.0,112145.0,41769.0,118231.0,1.0
204.0,-599.93,26730.11,5499069.0,11.07,11.07,2749540.04,218.0,1282.39,20728.55,3516601.0,-10.01,-10.01,1758295.49,208.0,1379.7,29182.26,6008679.0,5.07,5.07,3004342.04,24549.42,15699.11,26824.46,3.44,3.17,0.32,7.18,0.24,0.24,3.71,2.2,1.2,0.47,7.73,0.05,0.09,3.89,3.76,3.64,0.28,7.49,0.17,0.18,3.83,104.73,119.75,70.11,0.06,0.0,0.06,1.0,0.0,2.2,10.73,0.0,8863.0,0.0,199.25,216.53,0.0,1.01,0.72,0.0,9154.0,0.0,160000.0,0.31,68498.0,91502.0,73691.0,86309.0,53924.0,106076.0,3.0
182.0,-776.51,17539.2,3472313.0,0.76,0.76,1736156.88,60.0,-207.35,9348.04,1290544.0,13.92,13.92,645278.96,181.0,-36.22,20155.7,3999735.0,-2.86,-2.86,1999866.07,15501.4,5761.36,17855.96,2.17,1.88,0.5,7.27,0.57,0.9,3.92,0.81,0.34,0.45,7.45,0.03,0.05,3.74,2.5,2.16,0.55,7.31,0.68,0.68,3.99,65.18,79.72,25.77,0.06,0.0,0.07,1.0,0.0,3.03,50.34,0.0,8924.0,0.0,196.25,224.95,0.0,1.0,0.71,0.0,9656.0,0.0,160000.0,0.31,53827.0,106173.0,67009.0,92991.0,43344.0,116656.0,3.0
202.0,617.1,32598.04,6762220.0,4.65,4.65,3381112.33,227.0,196.79,32241.46,5944597.0,3.2,3.2,2972300.1,202.0,686.01,33357.33,6952676.0,6.44,6.44,3476341.22,30188.48,26538.38,31038.73,4.23,3.9,0.27,7.25,0.59,6.46,3.92,3.72,2.85,0.43,7.84,0.28,0.28,4.06,4.35,4.17,0.26,7.31,0.6,6.49,3.96,133.4,138.57,118.48,0.05,0.0,0.04,1.0,0.0,0.87,6.44,0.0,7956.0,0.0,199.75,228.92,0.0,1.0,0.74,0.0,10003.0,0.0,160000.0,0.29,80070.0,79930.0,80774.0,79226.0,71719.0,88281.0,3.0
51.0,263.71,20512.58,4132017.0,0.89,0.89,2066008.94,44.0,-192.95,18429.13,3368310.0,-1.38,-1.38,1684154.31,54.0,-251.21,19984.05,3911579.0,-0.6,-0.6,1955789.2,18446.5,15037.1,17462.41,2.58,2.38,0.23,6.47,0.18,0.18,3.33,2.11,1.69,0.41,7.04,0.12,0.19,3.58,2.45,2.32,0.32,6.32,0.16,0.16,3.24,96.77,77.96,67.13,0.03,0.0,0.04,1.0,0.0,2.03,34.06,0.0,4735.0,0.0,199.75,228.92,0.0,1.0,0.68,0.0,4735.0,0.0,160000.0,0.19,69703.0,90297.0,73100.0,86900.0,63579.0,96421.0,0.0
79.0,-1341.6,47988.24,16189236.0,-2.23,-2.23,8094616.89,56.0,1117.47,38179.94,11891474.0,-2.02,-2.02,5945735.99,79.0,-1156.72,48442.71,16405672.0,3.51,3.51,8202837.75,44962.29,33026.14,45563.4,3.91,3.45,0.44,7.78,0.74,0.74,4.26,2.87,2.17,0.63,7.82,0.32,0.32,4.07,3.96,3.4,0.45,7.78,0.74,2.3,4.26,134.22,126.54,91.72,0.05,0.0,0.04,1.0,0.0,0.49,4.5,0.0,8126.0,0.0,199.75,224.91,0.0,1.0,0.62,0.0,8381.0,0.0,160000.0,0.29,66120.0,93880.0,54344.0,105656.0,44845.0,115155.0,1.0
153.0,-76.06,25317.6,5351355.0,0.69,0.69,2675677.85,155.0,-633.15,20630.08,4147499.0,-1.91,-1.91,2073748.54,155.0,-309.38,24475.31,5001810.0,-4.25,-4.25,2500902.88,23889.98,18515.62,22329.51,3.35,3.39,0.2,6.63,0.34,0.34,3.49,2.59,2.42,0.21,6.76,0.49,0.49,3.63,3.13,3.17,0.18,6.52,0.27,0.27,3.4,129.49,99.69,82.67,0.04,0.0,0.05,1.0,0.0,0.26,5.05,0.0,6980.0,0.0,199.75,228.92,0.0,1.0,0.46,0.0,7064.0,0.0,160000.0,0.26,80699.0,79301.0,82183.0,77817.0,71397.0,88603.0,0.0
70.0,81.74,28377.34,5713642.0,1.02,1.02,2856821.51,56.0,-1624.29,25813.82,4879335.0,-10.11,-10.11,2439662.45,76.0,-1021.81,28517.03,5797483.0,-2.0,-2.0,2898740.5,25564.71,21831.75,25939.85,3.55,2.6,0.47,7.89,0.45,1.03,4.17,3.02,1.74,0.54,7.8,0.13,0.13,3.96,3.6,2.8,0.46,7.88,0.43,0.43,4.16,117.42,116.06,97.68,0.04,0.0,0.09,1.0,0.0,1.67,12.18,0.0,6007.0,0.0,199.75,193.73,0.0,1.12,0.76,0.0,6551.0,0.0,160000.0,0.23,67015.0,92985.0,64779.0,95221.0,66583.0,93417.0,1.0
179.0,756.38,241175.92,305771644.0,0.76,0.76,152885822.4,177.0,-386.6,238810.57,301820841.0,-0.3,-0.3,150910420.3,181.0,526.31,242342.36,306963214.0,-0.95,-0.95,153481606.5,236559.38,233502.85,237481.24,5.72,5.98,0.32,8.0,0.08,4.57,4.04,5.65,5.99,0.29,8.0,0.15,5.98,4.08,5.75,6.04,0.32,8.0,0.08,5.74,4.04,182.51,183.73,180.65,0.02,0.0,0.08,1.0,0.0,0.33,1.18,0.0,3975.0,0.0,197.75,211.99,0.0,1.01,0.75,0.0,4065.0,0.0,160000.0,0.17,105308.0,54692.0,110182.0,49818.0,105038.0,54962.0,1.0
200.0,-322.36,27075.73,4874646.0,-3.69,-3.69,2437321.15,165.0,-562.75,20301.78,3205034.0,2.88,2.88,1602518.44,205.0,-223.84,27741.64,4547912.0,4.97,4.97,2273958.48,21761.81,14308.19,20303.18,3.05,2.62,0.7,7.75,0.03,0.05,3.89,2.0,0.57,0.57,7.94,0.0,0.01,3.97,2.84,1.3,0.76,7.97,0.01,0.01,3.99,122.62,90.64,63.9,0.02,0.0,0.04,1.0,0.0,0.91,5.88,0.0,3472.0,0.0,199.75,228.92,0.0,1.0,0.58,0.0,6004.0,0.0,160000.0,0.15,83390.0,76610.0,73414.0,86586.0,71268.0,88732.0,0.0
207.0,-666.99,30208.64,6361646.0,8.04,8.04,3180827.02,40.0,514.04,22954.04,4561916.0,2.94,2.94,2280959.47,226.0,-563.7,31376.11,6633794.0,-4.61,-4.61,3316894.7,28400.21,20365.7,29615.15,3.98,3.45,0.31,7.44,0.99,2.4,4.21,2.85,2.23,0.32,7.31,0.14,0.97,3.73,4.15,3.66,0.35,7.7,0.9,0.9,4.3,129.8,132.21,90.93,0.03,0.0,0.06,1.0,0.0,1.45,11.48,0.0,5069.0,0.0,199.75,228.92,0.0,1.0,0.54,0.0,5390.0,0.0,160000.0,0.2,70154.0,89846.0,69055.0,90945.0,55366.0,104634.0,3.0
0.0,-1752.5,118227.81,76927698.0,5.69,5.69,38463851.85,0.0,827.52,119197.78,77137155.0,-11.55,-11.55,38568571.73,0.0,-3505.43,116722.25,75842982.0,-5.12,-5.12,37921488.44,100241.59,100514.53,98828.14,4.09,5.15,0.66,7.71,0.0,0.0,3.86,4.1,5.15,0.64,7.76,0.0,0.0,3.88,4.03,5.06,0.66,7.68,0.0,0.0,3.84,134.11,128.78,130.98,0.03,0.0,0.05,1.0,0.0,1.89,9.06,0.0,4227.0,0.0,199.75,224.91,0.0,1.0,0.82,0.0,4626.0,0.0,160000.0,0.18,91713.0,68287.0,91193.0,68807.0,92928.0,67072.0,1.0
187.0,-392.91,33355.38,6658663.0,-1.89,-1.89,3329330.56,233.0,-1135.94,39743.78,7858437.0,-1.88,-1.88,3929217.56,207.0,-849.21,36340.77,7211908.0,-8.17,-8.17,3605949.91,29726.17,35082.31,32196.02,4.16,5.79,0.6,7.1,0.16,5.77,3.63,4.91,7.3,0.66,7.99,0.5,7.37,4.24,4.51,6.41,0.65,7.55,0.15,0.15,3.85,102.03,143.74,156.61,0.05,0.0,0.06,1.0,0.0,1.46,16.12,0.0,8025.0,0.0,199.25,212.22,0.0,1.02,0.79,0.0,8463.0,0.0,160000.0,0.29,99646.0,60354.0,93814.0,66186.0,90728.0,69272.0,2.0
45.0,892.59,151553.36,127376288.0,-2.72,-2.72,63688142.64,24.0,-33.96,152453.15,124789775.0,-0.94,-0.94,62394887.03,44.0,-837.92,152014.32,127682084.0,-3.87,-3.87,63841040.06,143356.71,140445.7,143700.87,5.04,6.27,0.46,7.01,0.82,1.56,3.91,4.94,6.19,0.61,7.53,0.65,0.88,4.09,5.05,6.29,0.48,7.01,0.85,1.18,3.93,161.8,161.73,158.07,0.03,0.0,0.04,1.0,0.0,1.36,40.22,0.0,4462.0,0.0,199.75,228.92,0.0,1.0,0.62,0.0,4816.0,0.0,160000.0,0.18,102613.0,57387.0,103682.0,56318.0,103913.0,56087.0,1.0
184.0,-1123.36,26400.73,5553020.0,9.74,9.74,2776514.87,141.0,1160.11,21693.85,4429217.0,-11.39,-11.39,2214602.8,190.0,-1161.39,26975.6,5554630.0,-4.04,-4.04,2777312.98,24790.27,19773.29,24797.46,3.47,3.82,0.41,6.07,0.29,0.29,3.18,2.77,3.12,0.33,6.21,0.18,0.18,3.2,3.47,3.99,0.46,6.3,0.25,0.25,3.28,119.15,110.71,88.28,0.07,0.0,0.07,1.0,0.0,3.69,35.62,0.0,11537.0,0.0,199.75,228.92,0.0,1.0,0.56,0.0,11903.0,0.0,160000.0,0.37,99028.0,60972.0,98838.0,61162.0,91487.0,68513.0,0.0
38.0,-503.44,22588.14,4561025.0,-7.34,-7.34,2280508.83,34.0,1049.64,13634.19,2727766.0,4.95,4.95,1363885.48,40.0,-143.12,25942.31,5098807.0,-4.42,-4.42,2549401.29,20361.72,12177.53,22762.53,2.85,2.35,0.3,5.81,0.67,0.67,3.24,1.71,1.41,0.22,6.01,0.27,0.27,3.14,3.19,2.47,0.45,6.64,0.61,0.61,3.63,83.78,101.62,54.37,0.07,0.0,0.07,1.0,0.0,2.02,19.62,0.0,10788.0,0.0,199.75,225.48,0.0,1.0,0.46,0.0,11074.0,0.0,160000.0,0.36,69273.0,90727.0,72373.0,87627.0,55599.0,104401.0,3.0
110.0,512.75,25051.92,5516418.0,-3.92,-3.92,2758207.04,78.0,-385.8,15552.44,3179045.0,0.64,0.64,1589522.82,115.0,261.55,28126.44,6169447.0,-0.46,-0.46,3084723.27,24626.87,14192.17,27542.17,3.45,3.44,0.2,7.13,0.89,3.39,4.01,1.99,2.03,0.42,7.19,0.23,0.23,3.71,3.86,3.9,0.14,7.18,0.97,0.97,4.07,102.13,122.96,63.36,0.07,0.0,0.06,1.0,0.0,0.65,5.0,0.0,11192.0,0.0,199.75,228.92,0.0,1.0,0.69,0.0,11803.0,0.0,160000.0,0.37,95109.0,64891.0,77164.0,82836.0,80479.0,79521.0,3.0
107.0,215.72,20059.81,4231043.0,5.84,5.84,2115524.42,52.0,-453.58,14609.09,3003223.0,-1.67,-1.67,1501610.66,122.0,-10.65,21595.44,4572409.0,-0.15,-0.15,2286204.42,18888.58,13407.25,20412.54,2.65,2.67,0.29,6.87,0.49,0.49,3.68,1.88,1.75,0.29,7.0,0.49,0.49,3.75,2.86,2.97,0.28,6.89,0.53,0.53,3.71,80.3,91.13,59.86,0.03,0.0,0.04,1.0,0.0,1.01,7.61,0.0,4707.0,0.0,198.75,216.47,0.0,1.01,0.76,0.0,4812.0,0.0,160000.0,0.19,76441.0,83559.0,87665.0,72335.0,67921.0,92079.0,2.0
156.0,256.97,25648.72,5232962.0,1.32,1.32,2616481.66,156.0,542.1,15915.21,2969025.0,3.84,3.84,1484514.42,166.0,1184.81,27512.51,5625603.0,-10.54,-10.54,2812796.23,23361.44,13254.58,25114.3,3.27,3.27,0.22,7.14,0.37,0.37,3.75,1.86,1.37,0.32,7.72,0.2,0.2,3.96,3.52,3.45,0.25,7.25,0.43,0.43,3.84,106.13,112.12,59.2,0.09,0.0,0.05,1.0,0.0,0.66,4.81,0.0,14651.0,0.0,199.75,228.92,0.0,1.0,0.51,0.0,15422.0,0.0,160000.0,0.44,74549.0,85451.0,75847.0,84153.0,58342.0,101658.0,3.0
121.0,1321.84,65379.24,33587630.0,-1.25,-1.25,16793814.38,77.0,1001.09,60276.26,27804996.0,-0.11,-0.11,13902497.94,126.0,306.35,66152.05,34113945.0,-0.39,-0.39,17056972.31,56719.92,46954.7,57608.72,3.0,3.21,0.34,6.67,0.39,0.53,3.53,2.48,2.01,0.46,6.62,0.01,0.04,3.32,3.04,3.21,0.34,6.68,0.36,0.4,3.52,99.12,97.29,79.29,0.03,0.0,0.07,1.0,0.0,1.23,2.97,0.0,4843.0,0.0,199.75,228.92,0.0,1.0,0.87,0.0,5502.0,0.0,160000.0,0.2,80316.0,79684.0,79738.0,80262.0,71892.0,88108.0,1.0
161.0,134.81,32112.73,7049363.0,-6.52,-6.52,3524678.24,133.0,517.69,28109.33,5829521.0,-2.38,-2.38,2914759.31,166.0,357.21,33517.0,7413541.0,-5.16,-5.16,3706767.92,31470.37,26024.65,33096.17,4.41,4.83,0.3,6.6,1.61,1.61,4.1,3.64,4.31,0.55,7.55,0.16,0.29,3.85,4.64,4.94,0.24,6.6,1.63,1.63,4.11,135.46,147.76,116.18,0.04,0.0,0.06,1.0,0.0,2.3,27.62,0.0,7197.0,0.0,196.5,225.23,0.0,1.0,0.86,0.0,7301.0,0.0,160000.0,0.26,110355.0,49645.0,105187.0,54813.0,107012.0,52988.0,3.0
255.0,1380.66,189677.03,216540680.0,1.92,1.92,108270341.0,255.0,-1208.0,163655.09,181937130.0,1.79,1.79,90968565.9,255.0,-1953.76,190394.53,218034200.0,-0.03,-0.03,109017100.0,164900.56,138549.18,166037.91,3.92,4.35,0.33,8.0,0.15,8.0,4.07,3.3,3.33,0.31,8.0,0.03,8.0,4.02,3.95,4.52,0.37,8.0,0.17,8.0,4.09,131.51,126.44,105.51,0.05,0.0,0.04,1.0,0.0,0.7,5.55,0.0,7776.0,0.0,199.75,227.19,0.0,1.0,0.63,0.0,8083.0,0.0,160000.0,0.28,80027.0,79973.0,80861.0,79139.0,76838.0,83162.0,1.0
41.0,-379.53,61100.04,22432768.0,-0.82,-0.82,11216383.59,37.0,-1110.2,60654.62,21792542.0,-1.74,-1.74,10896270.13,42.0,1328.12,60742.65,22358746.0,-0.04,-0.04,11179372.98,56251.1,54645.71,56065.49,4.43,4.6,0.58,7.21,0.5,1.25,3.86,4.3,4.68,0.57,7.53,0.42,0.88,3.97,4.42,4.61,0.57,7.18,0.51,1.25,3.84,143.51,140.59,137.03,0.04,0.0,0.08,1.0,0.0,1.09,4.5,0.0,6220.0,0.0,198.25,227.2,0.0,1.0,0.62,0.0,6759.0,0.0,160000.0,0.24,98110.0,61890.0,93570.0,66430.0,91577.0,68423.0,1.0
53.0,223.79,166084.89,145050060.0,-1.05,-1.05,72525029.47,53.0,55.5,159325.08,138020617.0,1.35,1.35,69010309.17,53.0,20.7,166871.77,145650866.0,-2.48,-2.48,72825431.76,152533.93,145141.8,153165.73,5.02,6.05,0.41,7.97,0.07,3.2,4.02,4.77,5.13,0.43,8.0,0.12,3.2,4.06,5.04,6.05,0.41,7.97,0.07,3.2,4.02,162.07,161.07,152.63,0.02,0.0,0.07,1.0,0.0,1.24,4.05,0.0,2919.0,0.0,198.25,195.5,0.01,1.14,0.77,0.0,3235.0,0.0,160000.0,0.13,79211.0,80789.0,79026.0,80974.0,75275.0,84725.0,1.0
234.0,30.36,27553.59,5612153.0,5.85,5.85,2806079.43,207.0,1215.72,24451.16,4192386.0,-2.83,-2.83,2096191.58,233.0,1328.82,29160.55,5947478.0,-8.25,-8.25,2973734.88,25054.25,18716.01,26551.24,3.51,3.55,0.29,7.51,0.72,0.72,4.12,2.62,1.64,0.74,7.99,0.14,0.14,4.06,3.72,3.88,0.3,7.77,0.73,0.73,4.25,109.5,118.54,83.56,0.07,0.0,0.04,1.0,0.0,0.61,6.77,0.0,10966.0,0.0,199.75,228.92,0.0,1.0,0.39,0.0,11754.0,0.0,160000.0,0.36,70755.0,89245.0,74668.0,85332.0,59263.0,100737.0,3.0
85.0,414.2,99150.22,60061651.0,0.61,0.61,30030825.8,67.0,428.91,99732.75,58226591.0,-0.68,-0.68,29113295.16,96.0,903.16,100144.76,61238497.0,0.57,0.57,30619248.79,90735.75,87963.5,92513.62,4.29,4.89,0.39,8.0,0.44,0.44,4.22,4.16,4.85,0.48,8.0,0.1,0.13,4.05,4.38,4.87,0.37,8.0,0.48,7.18,4.24,133.44,139.76,132.89,0.04,0.0,0.05,1.0,0.0,2.6,76.71,0.0,6976.0,0.0,199.75,227.19,0.0,1.0,0.46,0.0,7115.0,0.0,160000.0,0.26,80806.0,79194.0,79223.0,80777.0,79996.0,80004.0,1.0
110.0,-100.71,25710.72,5619279.0,-2.19,-2.19,2809638.41,66.0,123.93,19141.27,4021701.0,1.35,1.35,2010851.18,126.0,145.5,25371.64,5428449.0,-0.42,-0.42,2714224.29,25086.07,17954.02,24234.15,3.51,3.31,0.26,6.65,1.57,2.23,4.11,2.51,2.19,0.36,6.42,0.81,1.29,3.61,3.39,3.25,0.3,6.58,1.46,1.46,4.02,131.61,108.19,80.15,0.04,0.0,0.05,1.0,0.0,2.1,66.18,0.0,7020.0,0.0,199.75,228.92,0.0,1.0,0.49,0.0,8443.0,0.0,160000.0,0.26,76491.0,83509.0,68962.0,91038.0,59694.0,100306.0,3.0
179.0,-10.41,27892.53,5992573.0,-0.64,-0.64,2996286.18,160.0,-474.25,24720.6,4967751.0,4.05,4.05,2483877.52,182.0,-484.87,30261.04,6572722.0,-3.54,-3.54,3286359.23,26752.56,22177.46,29342.51,3.75,3.82,0.27,6.91,0.71,1.54,3.81,3.11,3.27,0.38,7.92,0.4,0.46,4.16,4.11,4.13,0.28,7.11,0.71,0.71,3.91,104.52,131.0,99.01,0.04,0.0,0.04,1.0,0.0,2.24,14.18,0.0,7002.0,0.0,199.75,195.49,0.0,1.14,0.54,0.0,7045.0,0.0,160000.0,0.26,92567.0,67433.0,86703.0,73297.0,85459.0,74541.0,3.0
220.0,-583.39,40572.92,8561354.0,8.45,8.45,4280681.22,209.0,-120.48,38353.37,8207508.0,4.76,4.76,4103756.38,218.0,382.9,40205.43,8463308.0,-5.23,-5.23,4231651.39,38220.33,36640.66,37782.63,5.35,6.65,0.73,7.27,0.75,0.75,4.01,5.13,6.12,0.62,7.42,0.69,0.69,4.05,5.29,6.59,0.74,7.24,0.65,0.65,3.95,177.05,168.67,163.58,0.03,0.0,0.07,1.0,0.0,0.46,3.05,0.0,4024.0,0.0,196.0,195.77,0.0,1.0,0.8,0.0,4124.0,0.0,160000.0,0.17,111759.0,48241.0,112633.0,47367.0,113753.0,46247.0,2.0
76.0,1419.04,51134.24,17614478.0,-3.0,-3.0,8807237.5,69.0,-453.9,45724.65,13999045.0,1.89,1.89,6999523.44,77.0,1545.15,51942.56,18157500.0,3.85,3.85,9078751.92,42587.69,33846.42,43900.59,3.21,2.25,0.61,7.7,0.04,0.04,3.87,2.54,1.31,0.69,7.79,0.02,0.16,3.91,3.31,2.5,0.59,7.7,0.03,0.03,3.86,104.82,106.14,81.84,0.04,0.0,0.05,1.0,0.0,1.26,8.32,0.0,6668.0,0.0,199.75,228.92,0.0,1.0,0.57,0.0,7055.0,0.0,160000.0,0.25,50149.0,109851.0,49364.0,110636.0,47166.0,112834.0,1.0
179.0,1612.32,81546.04,44828740.0,-0.47,-0.47,22414369.77,184.0,1920.72,83207.51,43710927.0,-1.0,-1.0,21855463.0,179.0,1205.09,80671.18,44696776.0,0.1,0.1,22348388.05,69945.34,68201.24,69739.44,3.41,2.82,0.51,7.13,0.24,0.27,3.69,3.32,2.66,0.59,7.37,0.17,2.14,3.77,3.4,2.8,0.51,7.07,0.25,0.79,3.66,110.82,108.81,106.41,0.07,0.0,0.03,1.0,0.0,0.49,9.17,0.0,10818.0,0.0,199.75,228.92,0.0,1.0,0.55,0.0,11769.0,0.0,160000.0,0.36,69737.0,90263.0,66064.0,93936.0,65359.0,94641.0,1.0
