FFT Gray Avg,FFT Gray Median,FFT Gray SD,FFT Gray Max,FFT Gray Min,FFT Gray Mode,FFT Gray Midpoint,FFT Gray Var,FFT Red Avg,FFT Red Median,FFT Red SD,FFT Red Max,FFT Red Min,FFT Red Mode,FFT Red Midpoint,FFT Red Var,FFT Green Avg,FFT Green Median,FFT Green SD,FFT Green Max,FFT Green Min,FFT Green Mode,FFT Green Midpoint,FFT Green Var,DCT Gray,DCT Red,DCT Green,Wavelet Gray Avg,Wavelet Gray Median,Wavelet Gray SD,Wavelet Gray Max,Wavelet Gray Min,Wavelet Gray Mode,Wavelet Gray Midpoint,Wavelet Gray Var,Wavelet Red Avg,Wavelet Red Median,Wavelet Red SD,Wavelet Red Max,Wavelet Red Min,Wavelet Red Mode,Wavelet Red Midpoint,Wavelet Red Var,Wavelet Green Avg,Wavelet Green Median,Wavelet Green SD,Wavelet Green Max,Wavelet Green Min,Wavelet Green Mode,Wavelet Green Midpoint,Wavelet Green Var
163.00000,226.87401,26590.40802,5613744.00000,-4.29891,-4.29891,2806869.85100,94100000000000000000.00000,133.00000,721.64702,25017.27031,5175716.00000,0.69807,0.69807,2587858.34900,69400000000000000000.00000,162.00000,411.15534,27547.34529,5828465.00000,-1.00000,-1.00000,2914232.00000,109000000000000000000.00000,25061.35714,23105.87500,26019.93304,3.50999,3.32598,0.26465,7.40000,0.29216,0.29216,3.84608,0.33886,3.23612,3.11777,0.30811,7.30441,0.38873,0.38873,3.84657,0.55087,3.64425,3.63566,0.26891,7.37696,0.28480,0.52206,3.83088,0.37116
115.00000,-584.32115,27358.35524,5633138.00000,-1.25833,-1.25833,2816568.37100,98400000000000000000.00000,85.00000,-414.45685,23350.93033,4593690.00000,-3.85077,-3.85077,2296843.07500,47800000000000000000.00000,127.00000,-302.89281,29201.67913,6077488.00000,1.44286,1.44286,3038744.72100,131000000000000000000.00000,25147.93750,20507.54464,27131.64286,3.52212,3.53015,0.52494,7.55049,0.77549,0.77549,4.16299,2.69104,2.87221,2.67341,0.74758,7.73775,0.80098,0.80098,4.26936,4.23678,3.79995,3.85637,0.49074,7.51814,0.80686,0.85441,4.16250,2.46588
187.00000,-392.91133,33355.38104,6658663.00000,-1.88829,-1.88829,3329330.55600,197000000000000000000.00000,233.00000,-1135.94339,39743.78002,7858437.00000,-1.88341,-1.88341,3929217.55800,392000000000000000000.00000,207.00000,-849.20815,36340.76800,7211908.00000,-8.17168,-8.17168,3605949.91400,274000000000000000000.00000,29726.17411,35082.30804,32196.01786,4.16333,5.78738,0.59917,7.10490,0.15784,5.77255,3.63137,3.99093,4.91349,7.30270,0.65612,7.98627,0.49951,7.37255,4.24289,6.73191,4.50925,6.40662,0.65016,7.54510,0.15392,0.15392,3.84951,5.66596
160.00000,1014.74594,34246.56171,7370792.00000,-0.17104,-0.17104,3685395.91400,272000000000000000000.00000,114.00000,-82.17423,28063.45381,5985197.00000,-1.60262,-1.60262,2992597.69900,125000000000000000000.00000,176.00000,-131.89841,35095.11221,7549602.00000,9.64852,9.64852,3774805.82400,299000000000000000000.00000,32905.32143,26719.62946,33703.58036,4.60859,5.26348,0.33171,6.56569,0.85588,0.85588,3.71078,0.66470,3.74225,3.83321,0.22580,6.21127,0.30245,0.30245,3.25686,0.33606,4.72039,5.58100,0.37693,6.84902,0.88431,0.88431,3.86667,0.75962
114.00000,588.82924,20441.16461,4036734.00000,5.02730,5.02730,2018369.51400,33600000000000000000.00000,89.00000,885.86173,13232.78054,2398542.00000,0.05312,0.05312,1199271.02700,5250000000000000000.00000,115.00000,835.85770,20872.29683,4127404.00000,-6.29673,-6.29673,2063698.85200,36800000000000000000.00000,18021.13393,10707.77679,18425.91071,2.52397,2.47733,0.37667,6.97304,0.21176,0.21176,3.59240,1.09769,1.49969,1.29779,0.46743,6.98676,0.09118,0.17549,3.53897,1.49736,2.58066,2.56900,0.37284,6.99657,0.21176,0.21176,3.60417,1.10962
162.00000,-438.42106,27419.52533,5752887.00000,-1.04133,-1.04133,2876442.97900,104000000000000000000.00000,146.00000,508.58312,26219.51583,5554450.00000,1.98258,1.98258,2777225.99100,90000000000000000000.00000,158.00000,504.50031,27109.10978,5712494.00000,2.89625,2.89625,2856248.44800,101000000000000000000.00000,25682.53125,24796.65179,25502.20536,3.59699,4.13799,0.73580,5.88235,0.62598,0.69804,3.25417,2.54055,3.47292,3.88676,0.62323,5.80294,0.76716,0.76716,3.28505,1.65760,3.57174,4.10833,0.71105,5.85637,0.67059,0.67059,3.26348,2.23781
202.00000,-116.54344,34109.52177,7366636.00000,10.37587,10.37587,3683323.18800,271000000000000000000.00000,220.00000,-870.80843,30331.42988,6563908.00000,19.46922,19.46922,3281963.73500,174000000000000000000.00000,205.00000,675.14666,33853.69779,7308581.00000,7.03056,7.03056,3654294.01500,263000000000000000000.00000,32886.76786,29303.16071,32627.59375,4.60599,4.96213,0.32276,7.34804,0.92647,1.49853,4.13725,0.76727,4.10408,4.24363,0.24229,7.45245,0.87745,0.87745,4.16495,0.41624,4.56969,4.86054,0.32085,7.34559,0.94020,0.94020,4.14289,0.77675
209.00000,-1090.39206,39069.20528,8254534.00000,-4.24357,-4.24357,4127264.87800,435000000000000000000.00000,149.00000,1414.92990,30744.47792,6563346.00000,14.21399,14.21399,3281680.10700,184000000000000000000.00000,234.00000,413.48560,42326.08448,8917871.00000,-0.51863,-0.51863,4458935.24100,584000000000000000000.00000,36850.59821,29300.65179,39811.92411,5.16115,6.42770,0.58981,7.69265,1.01912,1.15343,4.35588,3.35431,4.10373,4.45147,0.29012,7.56275,1.11716,1.11716,4.33995,0.62245,5.57590,6.87120,0.63474,7.68088,1.10539,1.10539,4.39314,4.59132
179.00000,766.93970,25634.44487,4899707.00000,7.68595,7.68595,2449857.34300,60900000000000000000.00000,234.00000,-910.19053,34265.98335,6379381.00000,-2.48672,-2.48672,3189689.25700,183000000000000000000.00000,187.00000,698.33908,26964.14207,5126192.00000,-11.44118,-11.44118,2563090.27900,73300000000000000000.00000,21873.69196,28479.37946,22884.78571,3.06354,3.70625,0.44000,5.57059,0.15833,0.16667,2.86446,1.49983,3.98871,4.48885,0.43190,7.31078,0.27206,0.27206,3.79142,3.43619,3.20515,3.82083,0.43377,5.82647,0.17255,0.18873,2.99951,1.69613
170.00000,1008.31600,30853.42841,6499233.00000,-5.95995,-5.95995,3249613.52000,168000000000000000000.00000,126.00000,-1019.83838,24646.93741,5317209.00000,5.32609,5.32609,2658607.16300,73900000000000000000.00000,189.00000,-1237.77322,33376.30145,6976643.00000,-12.66937,-12.66937,3488315.16500,225000000000000000000.00000,29014.43304,23737.54018,31145.72768,4.06365,4.67206,0.52902,6.15735,0.19559,0.19559,3.17647,1.90531,3.32459,3.40895,0.31475,5.45343,0.27598,0.27598,2.86471,0.35585,4.36215,5.10147,0.60492,6.50588,0.20245,0.20245,3.35417,3.13631
235.00000,-722.11676,34144.67855,6324359.00000,-1.09728,-1.09728,3162178.95100,196000000000000000000.00000,246.00000,-841.78175,34552.91854,6403722.00000,3.42748,3.42748,3201862.71400,208000000000000000000.00000,236.00000,695.07000,34184.97215,6301936.00000,5.97848,5.97848,3150970.98900,195000000000000000000.00000,28233.74554,28588.04464,28133.64286,3.95431,2.98211,0.60356,7.93873,0.16520,7.84314,4.05196,7.18295,4.00393,2.26961,0.59233,8.00000,0.27549,7.96863,4.13775,7.16745,3.94029,2.84694,0.60813,7.99363,0.15245,0.15245,4.07304,7.48557
121.00000,200.64484,30675.69572,6726728.00000,2.95514,2.95514,3363365.47800,190000000000000000000.00000,71.00000,-1269.29491,19533.28569,4333190.00000,-0.96374,-0.96374,2166594.51800,32700000000000000000.00000,136.00000,19.56340,33469.79776,7327149.00000,1.49916,1.49916,3663575.25000,266000000000000000000.00000,30030.03571,19344.59821,32710.48661,4.20589,4.65453,0.41568,5.94510,0.41618,0.41618,3.18064,0.67911,2.70933,2.81924,0.19543,4.36225,0.32304,0.32304,2.34265,0.06917,4.58130,5.12843,0.47621,6.19559,0.43873,0.43873,3.31716,1.02707
130.00000,786.74894,23359.71618,4602613.00000,-2.91298,-2.91298,2301305.04400,44800000000000000000.00000,121.00000,-826.95422,20168.84510,3923658.00000,-0.50653,-0.50653,1961828.74700,25200000000000000000.00000,128.00000,657.04541,23068.76207,4544315.00000,-1.91542,-1.91542,2272156.54200,42600000000000000000.00000,20547.37946,17516.33036,20287.12054,2.87778,3.31446,0.30370,5.43333,0.00000,0.00000,2.71667,0.77610,2.45327,2.52365,0.24349,5.01863,0.00098,0.02745,2.50980,0.45469,2.84133,3.25049,0.29918,5.38824,0.00000,0.00000,2.69412,0.73900
169.00000,-993.21635,27855.30899,5875005.00000,18.06324,18.06324,2937511.53200,115000000000000000000.00000,174.00000,97.47519,26493.65568,5630782.00000,-2.30330,-2.30330,2815389.84800,97700000000000000000.00000,170.00000,-915.35646,27575.65162,5813581.00000,4.85963,4.85963,2906792.93000,111000000000000000000.00000,26227.70089,25137.41964,25953.48661,3.67335,4.44718,0.35262,5.78824,0.44608,0.86422,3.11716,0.68549,3.52065,3.92794,0.28158,5.91373,0.48431,0.48431,3.19902,0.46169,3.63494,4.38652,0.34710,5.78824,0.44559,0.56324,3.11691,0.66939
125.00000,442.74321,32930.28314,6724092.00000,-0.05335,-0.05335,3362045.97300,192000000000000000000.00000,102.00000,-747.68275,40403.86035,8088567.00000,-3.09634,-3.09634,4044281.95200,409000000000000000000.00000,127.00000,20.80361,33501.85565,6832726.00000,2.54954,2.54954,3416364.27500,205000000000000000000.00000,30018.26786,36109.67411,30503.24107,4.20424,4.25441,0.55088,6.57402,0.68333,5.92941,3.62868,3.57858,5.05738,5.14007,0.60632,7.82353,0.70392,7.68627,4.26373,8.06090,4.27216,4.29743,0.55474,6.65245,0.69608,0.73529,3.67426,3.81008
144.00000,-153.50178,33474.78152,6840464.00000,11.57939,11.57939,3420237.79000,219000000000000000000.00000,194.00000,814.93563,35078.81278,7137198.00000,3.92327,3.92327,3568600.96200,261000000000000000000.00000,152.00000,-980.32388,33829.84079,6925027.00000,-2.43827,-2.43827,3462512.28100,230000000000000000000.00000,30537.78571,31862.49107,30915.29911,4.27700,4.57953,0.35032,7.88676,0.50882,0.50882,4.19779,1.64930,4.46253,5.15931,0.45093,7.89412,0.13039,0.13039,4.01225,2.64651,4.32987,4.67843,0.35677,7.91127,0.55049,0.55049,4.23088,1.68416
146.00000,-1325.54839,30144.61376,6450507.00000,3.56261,3.56261,3225255.28100,159000000000000000000.00000,88.00000,1178.74007,22682.75950,4869825.00000,6.63937,6.63937,2434915.82000,51500000000000000000.00000,159.00000,86.53194,32525.13346,6907876.00000,0.69743,0.69743,3453938.34900,210000000000000000000.00000,28796.90625,21740.29018,30838.73214,4.03318,4.40257,0.31515,7.87794,0.53480,1.05147,4.20637,0.57659,3.04486,2.95576,0.31177,7.88382,0.45637,0.87549,4.17010,0.49059,4.31915,4.89547,0.34864,7.87892,0.56618,0.62402,4.22255,0.90035
109.00000,119.50500,23146.59963,4726540.00000,0.85913,0.85913,2363270.43000,52600000000000000000.00000,72.00000,872.79195,15250.24072,3004848.00000,-3.17501,-3.17501,1502422.41200,8450000000000000000.00000,109.00000,650.29444,23526.51322,4799006.00000,-3.05643,-3.05643,2399501.47200,55700000000000000000.00000,21100.62500,13414.50000,21424.13393,2.95527,3.05870,0.36640,6.80735,0.25000,0.25000,3.52868,0.73351,1.87878,1.57978,0.42422,6.71716,0.25000,0.25000,3.48358,0.91155,3.00058,3.14718,0.36094,6.74608,0.25000,0.35882,3.49804,0.73150
183.00000,-884.20073,35223.87437,7294192.00000,-3.20557,-3.20557,3647094.39700,268000000000000000000.00000,130.00000,-1149.21471,26115.09935,5549150.00000,-18.29802,-18.29802,2774565.85100,87800000000000000000.00000,210.00000,-640.27105,38480.45240,7927952.00000,-1.04493,-1.04493,3963975.47800,379000000000000000000.00000,32563.35714,24772.99107,35392.64286,4.56069,5.76434,0.50469,7.43480,0.40049,0.40049,3.91765,2.59340,3.46961,3.78480,0.30008,6.74510,0.37108,0.37108,3.55809,0.59922,4.95695,6.32377,0.57598,7.62255,0.42745,0.42745,4.02500,3.74940
176.00000,-597.89943,27898.74701,5847660.00000,-3.92362,-3.92362,2923828.03800,111000000000000000000.00000,157.00000,-804.04213,27344.09900,5905615.00000,-3.42039,-3.42039,2952805.79000,112000000000000000000.00000,176.00000,954.74769,28222.76905,5923015.00000,-0.96513,-0.96513,2961507.01700,117000000000000000000.00000,26105.62500,26364.35268,26442.03125,3.65625,3.77757,0.21341,7.99804,0.13284,0.13284,4.06544,0.29220,3.69249,3.87096,0.24542,7.99559,0.25539,0.25539,4.12549,0.26599,3.70337,3.87145,0.22382,7.99804,0.11961,0.11961,4.05882,0.32435
104.00000,-713.86531,25625.45192,4885408.00000,-9.22488,-9.22488,2442699.38800,57900000000000000000.00000,97.00000,1072.31383,25327.51816,4816305.00000,3.95826,3.95826,2408154.47900,53800000000000000000.00000,109.00000,265.49556,26041.82957,4991467.00000,13.43818,13.43818,2495740.21900,62700000000000000000.00000,21809.85714,21501.36161,22283.33482,3.05460,2.88174,0.43408,7.16765,0.07010,0.07010,3.61887,2.44569,3.01140,2.40245,0.44229,7.43431,0.04804,0.04804,3.74118,2.32763,3.12092,3.03836,0.41600,7.15931,0.05735,0.16520,3.60833,2.25221
155.00000,-559.79814,32253.68649,6601585.00000,6.05464,6.05464,3300795.52700,182000000000000000000.00000,98.00000,-109.52339,21106.48341,4228213.00000,3.29852,3.29852,2114108.14900,32700000000000000000.00000,149.00000,452.77167,32198.86058,6594717.00000,0.80995,0.80995,3297358.90500,180000000000000000000.00000,29471.36161,18875.95089,29440.70089,4.12764,4.87586,0.61231,7.83186,0.13186,0.13186,3.98186,3.79671,2.64369,2.68750,0.35992,7.47010,0.01225,0.01225,3.74118,0.88413,4.12335,4.89020,0.61398,7.82500,0.11225,0.11225,3.96863,3.70969
162.00000,230.49886,30938.26218,6414037.00000,14.43744,14.43744,3207025.71900,159000000000000000000.00000,84.00000,-848.42157,20926.63877,4358326.00000,-0.73144,-0.73144,2179162.63400,34400000000000000000.00000,174.00000,-17.42110,32722.08844,6779686.00000,4.37485,4.37485,3389845.18700,198000000000000000000.00000,28634.09375,19456.81250,30266.45536,4.01038,4.58529,0.38005,7.54461,0.14167,0.14167,3.84314,1.09409,2.72504,3.03542,0.48990,7.40686,0.05588,0.05588,3.73137,1.68262,4.23900,4.92341,0.38692,7.52647,0.16078,0.16078,3.84363,1.15080
166.00000,719.95475,39411.40872,8376091.00000,-4.07913,-4.07913,4188043.46000,455000000000000000000.00000,108.00000,-52.23274,31084.25314,6572206.00000,-4.64281,-4.64281,3286100.67900,179000000000000000000.00000,169.00000,848.41612,39112.37353,8293465.00000,-3.16207,-3.16207,4146730.91900,439000000000000000000.00000,37393.26339,29340.20536,37024.39732,5.23715,6.09596,0.54367,7.62990,0.43873,0.43873,4.03431,2.92908,4.10927,4.24007,0.41385,7.97255,0.61716,0.61716,4.29485,1.33405,5.18549,5.97966,0.51314,7.99118,0.42353,0.42353,4.20735,2.91497
168.00000,-208.63366,27258.22227,5259792.00000,5.47165,5.47165,2629898.73600,79000000000000000000.00000,124.00000,353.64037,22121.31529,4360407.00000,5.06579,5.06579,2180206.03300,36400000000000000000.00000,169.00000,708.99050,26593.75257,5135735.00000,1.06059,1.06059,2567868.03000,71200000000000000000.00000,23481.21429,19466.10268,22927.38839,3.28869,3.74939,0.48021,6.61324,0.23480,0.23480,3.42402,1.67097,2.72634,3.01422,0.32835,6.90539,0.29363,0.29363,3.59951,0.55766,3.21112,3.60417,0.45463,6.53382,0.22255,0.22255,3.37819,1.44557
140.00000,843.78359,33281.61723,7093421.00000,-2.89882,-2.89882,3546709.05100,231000000000000000000.00000,99.00000,-790.26807,28078.09455,5989011.00000,-7.16247,-7.16247,2994501.91900,120000000000000000000.00000,142.00000,865.80421,33153.51070,7067439.00000,2.14588,2.14588,3533720.57300,227000000000000000000.00000,31667.05804,26736.65625,31551.06696,4.43516,5.25025,0.37535,6.69804,0.16520,0.16520,3.43162,1.25447,3.74463,4.30809,0.29607,5.78922,0.09118,0.09118,2.94020,0.56013,4.41892,5.20490,0.39184,6.61275,0.13088,0.13088,3.37181,1.35572
194.00000,-145.74126,33370.77350,7095342.00000,-2.87397,-2.87397,3547669.56300,233000000000000000000.00000,125.00000,-968.23466,22064.10592,4786483.00000,1.42064,1.42064,2393242.21000,48400000000000000000.00000,207.00000,-167.82467,36026.93199,7610332.00000,-16.00000,-16.00000,3805158.00000,310000000000000000000.00000,31675.63393,21368.22768,33974.69643,4.43636,5.31581,0.45534,6.90833,0.35343,0.37745,3.63088,1.64020,2.99275,3.22525,0.22688,5.16520,0.37206,0.86422,2.76863,0.17135,4.75836,5.84583,0.50271,7.25294,0.35343,0.35343,3.80319,2.44799
174.00000,-321.97952,33802.46314,7173363.00000,11.16992,11.16992,3586687.08500,246000000000000000000.00000,206.00000,-457.54210,35269.24097,7310693.00000,0.38781,0.38781,3655346.69400,272000000000000000000.00000,176.00000,-342.41910,33562.81611,7101821.00000,6.19981,6.19981,3550913.60000,236000000000000000000.00000,32023.94196,32637.02232,31704.55804,4.48515,5.57010,0.57995,6.16667,0.61176,1.56765,3.38922,1.80756,4.57101,5.88480,0.60496,6.54216,0.64265,0.64265,3.59240,2.53311,4.44041,5.63100,0.57918,6.02402,0.61814,0.61814,3.32108,1.78125
208.00000,-274.91834,29862.23850,6198608.00000,5.34678,5.34678,3099306.67300,145000000000000000000.00000,181.00000,-601.87500,31791.57416,6627136.00000,12.05263,12.05263,3313574.02600,187000000000000000000.00000,207.00000,534.40979,30173.70805,6268380.00000,-0.29842,-0.29842,3134189.85100,151000000000000000000.00000,27672.35714,29585.42857,27983.83929,3.87568,3.68358,0.48127,7.90392,0.58186,0.58775,4.24289,2.60622,4.14362,3.95784,0.40151,7.79853,0.64657,1.29559,4.22255,1.82623,3.91931,3.74596,0.48322,7.89265,0.55637,0.55637,4.22451,2.62349
97.00000,-695.83470,25059.21083,5005593.00000,-5.03553,-5.03553,2502793.98200,59700000000000000000.00000,116.00000,405.97789,28676.16104,5508672.00000,-6.12158,-6.12158,2754332.93900,89100000000000000000.00000,96.00000,-427.82212,24897.41174,4964131.00000,2.52759,2.52759,2482066.76400,57700000000000000000.00000,22346.39732,24592.28571,22161.29911,3.12975,3.55110,0.21253,5.67010,0.20980,0.20980,2.93995,0.47532,3.44430,3.44203,0.44532,7.50049,0.24265,0.24265,3.87157,2.98834,3.10382,3.49559,0.21740,5.71422,0.21078,0.21078,2.96250,0.49509
107.00000,47.58456,22827.85209,4335585.00000,2.85350,2.85350,2167793.92700,35900000000000000000.00000,128.00000,-3.72761,28928.46652,5515916.00000,-1.08337,-1.08337,2757957.45800,92700000000000000000.00000,114.00000,221.11519,23734.39566,4533377.00000,0.11001,0.11001,2266688.55500,42600000000000000000.00000,19355.29018,24624.62500,20238.29018,2.71082,3.26262,0.34110,4.79265,0.03922,0.06275,2.41593,0.88257,3.44883,3.99620,0.36076,6.23627,0.02059,0.02647,3.12843,1.66824,2.83449,3.46287,0.36969,4.94951,0.01225,0.06275,2.48088,1.05603
180.00000,-468.45484,34514.98214,7445309.00000,3.69668,3.69668,3722656.34800,285000000000000000000.00000,173.00000,-549.70929,33102.83609,7179092.00000,-8.60438,-8.60438,3589541.69800,245000000000000000000.00000,178.00000,-752.89764,34179.32867,7372627.00000,-5.52477,-5.52477,3686310.73800,274000000000000000000.00000,33237.98661,32049.51786,32913.51339,4.65518,5.41409,0.49765,6.32255,1.38775,1.38775,3.85515,1.32297,4.48873,5.14093,0.41981,6.06471,1.39853,1.39853,3.73162,0.78564,4.60974,5.35478,0.49062,6.28333,1.37794,1.37794,3.83064,1.26663
154.00000,1341.61089,22232.56197,4454320.00000,-0.56602,-0.56602,2227159.71700,41900000000000000000.00000,127.00000,-369.20957,18539.26782,3751513.00000,-16.88755,-16.88755,1875748.05600,20100000000000000000.00000,156.00000,75.15934,22040.14140,4425591.00000,-0.31723,-0.31723,2212795.34100,40400000000000000000.00000,19885.35714,16747.82589,19757.10268,2.78506,3.21520,0.34626,6.27500,0.30686,0.30686,3.29093,0.57015,2.34563,2.52929,0.22589,6.06520,0.33431,0.33431,3.19975,0.22921,2.76710,3.16066,0.33047,6.25588,0.30196,0.30196,3.27892,0.52439
197.00000,-189.90842,37306.16115,7841152.00000,-16.53542,-16.53542,3920567.73200,352000000000000000000.00000,215.00000,-883.16256,40353.80840,8505595.00000,-1.26268,-1.26268,4252796.86900,487000000000000000000.00000,203.00000,685.44671,38290.10129,8020371.00000,9.69174,9.69174,4010190.34600,386000000000000000000.00000,35005.14286,37971.40625,35805.22768,4.90268,6.18480,0.52881,6.65098,0.35245,0.39069,3.50172,2.27739,5.31812,6.59326,0.51695,7.45441,0.44804,0.44804,3.95123,2.56786,5.01474,6.34657,0.54467,6.83088,0.35980,0.35980,3.59534,2.69093
108.00000,606.59643,22914.64292,4397823.00000,0.32247,0.32247,2198911.66100,39500000000000000000.00000,131.00000,170.99857,28508.22678,5483063.00000,2.17870,2.17870,2741532.58900,92400000000000000000.00000,114.00000,588.63365,23822.74859,4599216.00000,-2.44602,-2.44602,2299606.77700,46700000000000000000.00000,19633.13839,24477.95982,20532.21429,2.74974,3.38015,0.29185,5.12206,0.06176,0.06275,2.59191,0.72661,3.42829,4.00980,0.28940,6.22647,0.03676,0.03676,3.13162,1.14450,2.87566,3.56765,0.32129,5.20637,0.02647,0.06275,2.61642,0.88724
181.00000,348.11342,26193.47476,5257433.00000,4.51927,4.51927,2628718.76000,80800000000000000000.00000,158.00000,513.48973,23436.90395,4651922.00000,-4.11633,-4.11633,2325958.94200,51400000000000000000.00000,183.00000,-689.77372,26945.09930,5413837.00000,1.00000,1.00000,2706919.00000,90600000000000000000.00000,23470.68304,20767.50893,24168.91518,3.28721,2.40588,0.53563,7.60098,0.59608,0.59608,4.09853,2.71868,2.90861,2.45870,0.47398,7.51814,0.59167,0.59167,4.05490,1.98427,3.38500,2.55306,0.55970,7.63529,0.61716,0.61716,4.12623,3.10550
102.00000,-1877.15197,24350.51861,5196210.00000,4.30156,4.30156,2598107.15100,70500000000000000000.00000,44.00000,1759.78457,16065.87512,3361197.00000,4.97380,4.97380,1680600.98700,12800000000000000000.00000,123.00000,-1785.90455,27296.61403,5801246.00000,7.76021,7.76021,2900626.88000,111000000000000000000.00000,23197.36607,15005.34375,25898.41964,3.24893,3.52635,0.31397,5.80245,0.43873,0.54069,3.12059,0.56522,2.10159,2.08885,0.32712,6.02500,0.21716,0.21716,3.12108,0.47816,3.62723,3.83799,0.33269,6.28137,0.49118,0.49118,3.38627,0.80471
173.00000,-198.14798,32184.68513,6819888.00000,-7.08394,-7.08394,3409940.45800,199000000000000000000.00000,154.00000,141.47608,25380.28605,5434722.00000,-7.09434,-7.09434,2717357.45300,80800000000000000000.00000,177.00000,-714.71451,34053.12549,7192823.00000,2.55123,2.55123,3596412.77600,246000000000000000000.00000,30445.92857,24262.15179,32110.81696,4.26414,4.71422,0.35727,7.10980,0.82941,0.82941,3.96961,0.91037,3.39806,3.34841,0.23368,6.87304,0.77892,0.92696,3.82598,0.29011,4.49731,5.10650,0.38830,7.45441,0.89657,0.89657,4.17549,1.25485
