Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
129.66,152.61,108.44,0.05,0.00,0.05,1.00,0.00,0.61,3.34,0.00,7239.00,0.00,199.75,211.78,0.00,1.03,0.71,0.00,7328.00,0.00,160000.00,0.27,71754.00,88246.00,115198.00,44802.00,94799.00,65201.00,3.00
54.56,91.42,31.48,0.04,0.00,0.05,1.00,0.00,2.12,23.03,0.00,6101.00,0.00,199.75,222.63,0.00,1.00,0.81,0.00,6181.00,0.00,160000.00,0.23,58257.00,101743.00,62973.00,97027.00,45738.00,114262.00,3.00
132.81,150.93,68.42,0.04,0.00,0.06,1.00,0.00,1.46,8.30,0.00,6073.00,0.00,199.75,220.98,0.00,1.01,0.69,0.00,6213.00,0.00,160000.00,0.23,96896.00,63104.00,84655.00,75345.00,79979.00,80021.00,3.00
132.81,147.31,72.41,0.04,0.00,0.05,1.00,0.00,1.39,9.46,0.00,6344.00,0.00,199.75,202.61,0.00,1.08,0.65,0.00,6547.00,0.00,160000.00,0.24,74236.00,85764.00,76572.00,83428.00,80861.00,79139.00,3.00
110.60,123.64,74.47,0.03,0.00,0.04,1.00,0.00,0.48,4.63,0.00,4698.00,0.00,193.75,222.21,0.01,1.01,0.36,0.00,4973.00,0.00,160000.00,0.19,81872.00,78128.00,72304.00,87696.00,65208.00,94792.00,3.00
110.62,122.48,80.99,0.04,0.00,0.04,1.00,0.00,1.25,7.15,0.00,5893.00,0.00,199.75,228.92,0.00,1.00,0.53,0.00,6095.00,0.00,160000.00,0.23,86882.00,73118.00,89431.00,70569.00,79768.00,80232.00,3.00
116.18,150.91,95.97,0.04,0.00,0.05,1.00,0.00,2.05,47.97,0.00,6074.00,0.00,199.75,228.34,0.00,1.00,0.57,0.00,6385.00,0.00,160000.00,0.23,90521.00,69479.00,83259.00,76741.00,73303.00,86697.00,3.00
101.44,122.75,89.95,0.03,0.00,0.08,1.00,0.00,1.14,14.38,0.00,4388.00,0.00,191.75,203.58,0.02,1.03,0.68,0.00,4785.00,0.00,160000.00,0.18,114150.00,45850.00,57893.00,102107.00,114801.00,45199.00,3.00
92.46,130.76,87.89,0.13,0.00,0.06,1.00,0.00,0.74,7.18,0.00,20256.00,0.00,199.75,228.92,0.00,1.00,0.44,0.00,21456.00,0.00,160000.00,0.55,68223.00,91777.00,75920.00,84080.00,65853.00,94147.00,3.00
80.11,103.09,82.98,0.06,0.00,0.05,1.00,0.00,2.19,13.66,0.00,9031.00,0.00,199.75,228.92,0.00,1.00,0.66,0.00,9356.00,0.00,160000.00,0.31,46521.00,113479.00,107470.00,52530.00,72655.00,87345.00,3.00
138.94,160.10,62.29,0.04,0.00,0.07,1.00,0.00,1.55,12.43,0.00,6652.00,0.00,199.75,202.36,0.00,1.00,0.78,0.00,6814.00,0.00,160000.00,0.25,97925.00,62075.00,95089.00,64911.00,79464.00,80536.00,3.00
89.04,93.58,30.12,0.07,0.00,0.05,1.00,0.00,2.35,15.75,0.00,11798.00,0.00,199.75,228.92,0.00,1.00,0.73,0.00,12082.00,0.00,160000.00,0.38,66993.00,93007.00,73951.00,86049.00,42472.00,117528.00,3.00
90.55,130.70,71.45,0.04,0.00,0.08,1.00,0.00,2.99,34.99,0.00,6858.00,0.00,189.75,217.98,0.02,1.02,0.67,0.00,7011.00,0.00,160000.00,0.26,106515.00,53485.00,85959.00,74041.00,93047.00,66953.00,3.00
119.18,127.25,56.31,0.03,0.00,0.08,1.00,0.00,1.49,11.83,0.00,4740.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,4825.00,0.00,160000.00,0.19,68497.00,91503.00,71030.00,88970.00,67520.00,92480.00,3.00
73.91,122.45,44.87,0.03,0.00,0.06,1.00,0.00,1.23,9.08,0.00,5329.00,0.00,199.75,228.92,0.00,1.00,0.63,0.00,5760.00,0.00,160000.00,0.21,53501.00,106499.00,82681.00,77319.00,53081.00,106919.00,3.00
153.57,145.14,74.31,0.06,0.00,0.05,1.00,0.00,3.42,45.56,0.00,9666.00,0.00,199.75,219.88,0.00,1.01,0.50,0.00,10433.00,0.00,160000.00,0.33,75819.00,84181.00,76977.00,83023.00,64389.00,95611.00,3.00
114.18,112.26,63.21,0.07,0.00,0.06,1.00,0.00,1.05,26.53,0.00,11236.00,0.00,199.75,228.92,0.00,1.00,0.37,0.00,11652.00,0.00,160000.00,0.37,65044.00,94956.00,69595.00,90405.00,56967.00,103033.00,3.00
88.64,98.85,63.02,0.05,0.00,0.05,1.00,0.00,0.33,3.92,0.00,8248.00,0.00,199.75,228.92,0.00,1.00,0.37,0.00,8272.00,0.00,160000.00,0.29,70596.00,89404.00,72431.00,87569.00,65401.00,94599.00,3.00
117.44,124.99,31.06,0.04,0.00,0.05,1.00,0.00,2.88,62.54,0.00,6220.00,0.00,199.75,228.92,0.00,1.00,0.85,0.00,6384.00,0.00,160000.00,0.24,91200.00,68800.00,84055.00,75945.00,29974.00,130026.00,3.00
73.32,89.92,35.99,0.06,0.00,0.06,1.00,0.00,0.86,4.98,0.00,9611.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,10290.00,0.00,160000.00,0.33,71645.00,88355.00,79162.00,80838.00,59291.00,100709.00,3.00
95.36,106.09,57.56,0.07,0.00,0.08,1.00,0.00,2.13,20.57,0.00,10820.00,0.00,194.50,196.44,-0.02,1.05,0.78,0.00,12479.00,0.00,160000.00,0.36,45852.00,114148.00,44708.00,115292.00,50995.00,109005.00,3.00
52.20,55.44,30.91,0.03,0.00,0.05,1.00,0.00,1.14,9.83,0.00,5539.00,0.00,199.75,228.92,0.00,1.00,0.80,0.00,5952.00,0.00,160000.00,0.22,49640.00,110360.00,56012.00,103988.00,38280.00,121720.00,3.00
142.37,163.20,111.17,0.05,0.00,0.06,1.00,0.00,0.76,4.10,0.00,8621.00,0.00,199.75,228.92,0.00,1.00,0.59,0.00,8806.00,0.00,160000.00,0.30,69611.00,90389.00,69933.00,90067.00,54249.00,105751.00,3.00
125.05,142.79,50.20,0.06,0.00,0.04,1.00,0.00,0.19,4.02,0.00,10041.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,10229.00,0.00,160000.00,0.34,74766.00,85234.00,94028.00,65972.00,62030.00,97970.00,3.00
137.89,142.67,81.34,0.04,0.00,0.04,1.00,0.00,1.27,12.32,0.00,6974.00,0.00,199.75,228.92,0.00,1.00,0.31,0.00,7011.00,0.00,160000.00,0.26,78226.00,81774.00,76340.00,83660.00,61138.00,98862.00,3.00
115.19,131.49,72.30,0.05,0.00,0.09,1.00,0.00,3.77,68.83,0.00,8614.00,0.00,199.75,171.77,0.00,1.00,0.70,0.00,8936.00,0.00,160000.00,0.30,71004.00,88996.00,70386.00,89614.00,76438.00,83562.00,3.00
129.86,136.10,109.25,0.06,0.00,0.06,1.00,0.00,1.05,4.46,0.00,9309.00,0.00,199.75,228.92,0.00,1.00,0.70,0.00,9893.00,0.00,160000.00,0.32,98831.00,61169.00,98987.00,61013.00,84950.00,75050.00,3.00
91.92,124.61,58.31,0.12,0.00,0.10,1.00,0.00,3.07,32.29,0.00,18413.00,0.00,195.75,224.40,0.00,1.00,0.65,0.00,19501.00,0.00,160000.00,0.52,67142.00,92858.00,70902.00,89098.00,52559.00,107441.00,3.00
77.02,124.65,62.34,0.05,0.00,0.07,1.00,0.00,0.70,4.03,0.00,8694.00,0.00,197.25,212.48,0.00,1.01,0.59,0.00,9402.00,0.00,160000.00,0.30,71658.00,88342.00,76854.00,83146.00,71538.00,88462.00,3.00
87.18,116.80,56.13,0.12,0.00,0.09,1.00,0.00,1.99,22.50,0.00,18643.00,0.00,196.25,224.95,0.00,1.00,0.54,0.00,19867.00,0.00,160000.00,0.52,68422.00,91578.00,76664.00,83336.00,54055.00,105945.00,3.00
86.06,118.14,67.05,0.06,0.00,0.07,1.00,0.00,1.40,12.30,0.00,9006.00,0.00,195.75,210.15,-0.01,1.01,0.66,0.00,9584.00,0.00,160000.00,0.31,67259.00,92741.00,66799.00,93201.00,72105.00,87895.00,3.00
117.07,127.38,91.13,0.06,0.00,0.06,1.00,0.00,5.04,97.36,0.00,9292.00,0.00,199.75,226.62,0.00,1.00,0.86,0.00,9973.00,0.00,160000.00,0.32,112663.00,47337.00,55137.00,104863.00,110909.00,49091.00,3.00
118.65,134.30,61.44,0.08,0.00,0.04,1.00,0.00,0.91,9.03,0.00,12059.00,0.00,199.75,228.92,0.00,1.00,0.31,0.00,12769.00,0.00,160000.00,0.39,82971.00,77029.00,83623.00,76377.00,69669.00,90331.00,3.00
96.35,120.09,82.39,0.04,0.00,0.04,1.00,0.00,1.10,6.57,0.00,6636.00,0.00,199.75,219.32,0.00,1.01,0.75,0.00,6840.00,0.00,160000.00,0.25,94954.00,65046.00,79207.00,80793.00,109671.00,50329.00,3.00
88.53,113.08,73.99,0.05,0.00,0.05,1.00,0.00,0.63,2.96,0.00,7264.00,0.00,199.75,228.92,0.00,1.00,0.54,0.00,7567.00,0.00,160000.00,0.27,61151.00,98849.00,69853.00,90147.00,68582.00,91418.00,3.00
102.06,119.97,73.95,0.06,0.00,0.05,1.00,0.00,0.31,4.64,0.00,9869.00,0.00,199.75,228.92,0.00,1.00,0.42,0.00,10308.00,0.00,160000.00,0.33,63965.00,96035.00,74579.00,85421.00,45336.00,114664.00,3.00
96.89,130.26,47.33,0.04,0.00,0.05,1.00,0.00,2.90,15.64,0.00,6986.00,0.00,199.75,228.92,0.00,1.00,0.30,0.00,7072.00,0.00,160000.00,0.26,66820.00,93180.00,71383.00,88617.00,54728.00,105272.00,3.00
126.10,132.34,50.74,0.06,0.00,0.08,1.00,0.00,4.84,142.97,0.00,9669.00,0.00,199.75,183.42,0.00,1.00,0.79,0.00,10296.00,0.00,160000.00,0.33,67563.00,92437.00,59711.00,100289.00,48663.00,111337.00,3.00
98.51,138.04,71.51,0.04,0.00,0.05,1.00,0.00,1.59,23.19,0.00,6953.00,0.00,199.75,228.92,0.00,1.00,0.57,0.00,7323.00,0.00,160000.00,0.26,69017.00,90983.00,68051.00,91949.00,61030.00,98970.00,3.00
112.18,141.81,89.02,0.07,0.00,0.05,1.00,0.00,0.87,10.26,0.00,10759.00,0.00,199.75,228.92,0.00,1.00,0.42,0.00,10833.00,0.00,160000.00,0.36,79329.00,80671.00,83484.00,76516.00,67878.00,92122.00,3.00
101.42,130.16,84.08,0.07,0.00,0.05,1.00,0.00,1.56,18.29,0.00,11475.00,0.00,199.75,228.92,0.00,1.00,0.51,0.00,11690.00,0.00,160000.00,0.37,73834.00,86166.00,79387.00,80613.00,64214.00,95786.00,3.00
131.61,108.19,80.15,0.04,0.00,0.05,1.00,0.00,2.10,66.18,0.00,7020.00,0.00,199.75,228.92,0.00,1.00,0.49,0.00,8443.00,0.00,160000.00,0.26,76491.00,83509.00,68962.00,91038.00,59694.00,100306.00,3.00
98.16,109.05,79.41,0.08,0.00,0.05,1.00,0.00,1.56,17.22,0.00,13283.00,0.00,199.75,228.92,0.00,1.00,0.46,0.00,13744.00,0.00,160000.00,0.41,87205.00,72795.00,84054.00,75946.00,88698.00,71302.00,3.00
104.86,121.33,97.12,0.04,0.00,0.04,1.00,0.00,0.79,5.09,0.00,6744.00,0.00,199.75,228.92,0.00,1.00,0.51,0.00,9812.00,0.00,160000.00,0.25,69962.00,90038.00,73120.00,86880.00,68280.00,91720.00,3.00
113.02,123.77,73.62,0.04,0.00,0.05,1.00,0.00,0.72,4.12,0.00,6448.00,0.00,199.75,226.05,0.00,1.00,0.50,0.00,7266.00,0.00,160000.00,0.24,69890.00,90110.00,81363.00,78637.00,53654.00,106346.00,3.00
140.82,143.21,119.02,0.08,0.00,0.05,1.00,0.00,0.71,4.73,0.00,12275.00,0.00,199.75,228.92,0.00,1.00,0.44,0.00,13617.00,0.00,160000.00,0.39,93419.00,66581.00,90746.00,69254.00,87100.00,72900.00,3.00
107.48,133.19,70.33,0.06,0.00,0.05,1.00,0.00,-0.05,3.29,0.00,8912.00,0.00,199.75,228.92,0.00,1.00,0.40,0.00,9083.00,0.00,160000.00,0.31,85504.00,74496.00,76622.00,83378.00,59511.00,100489.00,3.00
65.18,79.72,25.77,0.06,0.00,0.07,1.00,0.00,3.03,50.34,0.00,8924.00,0.00,196.25,224.95,0.00,1.00,0.71,0.00,9656.00,0.00,160000.00,0.31,53827.00,106173.00,67009.00,92991.00,43344.00,116656.00,3.00
121.37,132.91,85.60,0.08,0.00,0.05,1.00,0.00,1.34,13.15,0.00,12337.00,0.00,199.75,228.92,0.00,1.00,0.55,0.00,12581.00,0.00,160000.00,0.39,104143.00,55857.00,72250.00,87750.00,95734.00,64266.00,3.00
116.53,127.88,46.42,0.07,0.00,0.04,1.00,0.00,0.85,10.42,0.00,11505.00,0.00,199.75,228.92,0.00,1.00,0.41,0.00,11851.00,0.00,160000.00,0.37,83751.00,76249.00,85574.00,74426.00,55135.00,104865.00,3.00
157.55,149.02,57.13,0.04,0.00,0.08,1.00,0.00,2.04,20.99,0.00,6136.00,0.00,199.75,192.55,0.00,1.02,0.88,0.00,6269.00,0.00,160000.00,0.23,96951.00,63049.00,84739.00,75261.00,75421.00,84579.00,3.00
110.04,134.30,89.22,0.05,0.00,0.04,1.00,0.00,0.07,2.83,0.00,7561.00,0.00,199.75,211.78,0.00,1.03,0.58,0.00,7796.00,0.00,160000.00,0.27,68196.00,91804.00,85938.00,74062.00,71172.00,88828.00,3.00
103.90,126.59,92.60,0.05,0.00,0.04,1.00,0.00,0.88,6.47,0.00,7726.00,0.00,199.75,228.92,0.00,1.00,0.52,0.00,10916.00,0.00,160000.00,0.28,81081.00,78919.00,87036.00,72964.00,73283.00,86717.00,3.00
77.70,105.17,23.34,0.08,0.00,0.05,1.00,0.00,1.34,19.00,0.00,12604.00,0.00,199.75,228.92,0.00,1.00,0.58,0.00,12880.00,0.00,160000.00,0.40,71453.00,88547.00,73853.00,86147.00,46737.00,113263.00,3.00
93.84,111.11,53.06,0.06,0.00,0.06,1.00,0.00,0.94,5.06,0.00,9451.00,0.00,199.75,228.92,0.00,1.00,0.43,0.00,10003.00,0.00,160000.00,0.32,69472.00,90528.00,69650.00,90350.00,69600.00,90400.00,3.00
103.79,116.76,87.35,0.06,0.00,0.05,1.00,0.00,1.36,7.60,0.00,10083.00,0.00,198.25,214.44,0.00,1.02,0.62,0.00,10355.00,0.00,160000.00,0.34,80387.00,79613.00,90327.00,69673.00,73657.00,86343.00,3.00
133.65,138.99,49.20,0.04,0.00,0.03,1.00,0.00,0.46,3.53,0.00,7161.00,0.00,199.75,228.92,0.00,1.00,0.52,0.00,7482.00,0.00,160000.00,0.26,62625.00,97375.00,58280.00,101720.00,46460.00,113540.00,3.00
110.43,141.64,81.42,0.06,0.00,0.05,1.00,0.00,2.52,24.96,0.00,9003.00,0.00,199.75,216.59,0.00,1.01,0.61,0.00,9524.00,0.00,160000.00,0.31,102347.00,57653.00,95238.00,64762.00,96706.00,63294.00,3.00
136.76,144.41,92.17,0.05,0.00,0.03,1.00,0.00,0.97,14.53,0.00,8363.00,0.00,199.75,228.92,0.00,1.00,0.65,0.00,8741.00,0.00,160000.00,0.30,86963.00,73037.00,85557.00,74443.00,85776.00,74224.00,3.00
73.90,107.02,25.66,0.06,0.00,0.04,1.00,0.00,0.98,6.54,0.00,8991.00,0.00,199.75,228.92,0.00,1.00,0.44,0.00,9722.00,0.00,160000.00,0.31,71473.00,88527.00,81590.00,78410.00,44742.00,115258.00,3.00
92.91,94.40,58.41,0.03,0.00,0.06,1.00,0.00,1.57,11.32,0.00,4513.00,0.00,197.00,186.63,-0.01,1.19,0.23,0.00,5259.00,0.00,160000.00,0.19,67994.00,92006.00,67878.00,92122.00,49140.00,110860.00,3.00
92.61,118.84,48.69,0.04,0.00,0.07,1.00,0.00,2.20,14.42,0.00,6486.00,0.00,199.75,228.92,0.00,1.00,0.34,0.00,6860.00,0.00,160000.00,0.24,70052.00,89948.00,85265.00,74735.00,60018.00,99982.00,3.00
119.80,135.64,43.77,0.05,0.00,0.07,1.00,0.00,1.12,8.82,0.00,8382.00,0.00,199.75,210.45,0.00,1.00,0.77,0.00,8917.00,0.00,160000.00,0.30,83517.00,76483.00,77987.00,82013.00,61033.00,98967.00,3.00
93.36,134.09,63.20,0.04,0.00,0.06,1.00,0.00,2.88,16.89,0.00,6008.00,0.00,199.75,226.05,0.00,1.00,0.72,0.00,6023.00,0.00,160000.00,0.23,78851.00,81149.00,73062.00,86938.00,73935.00,86065.00,3.00
